cell,ix,iy,xc,yc,isFluidCell,isStepSolidCell,nFluid,mass
5033,41,27,0.84375,0.552083333333333,1,0,27,27
5034,42,27,0.864583333333333,0.552083333333333,1,0,18,18
5035,43,27,0.885416666666667,0.552083333333333,1,0,18,18
5036,44,27,0.90625,0.552083333333333,1,0,14,14
5037,45,27,0.927083333333333,0.552083333333333,1,0,10,10
5038,46,27,0.947916666666667,0.552083333333333,1,0,19,19
5039,47,27,0.96875,0.552083333333333,1,0,26,26
5040,48,27,0.989583333333333,0.552083333333333,1,0,28,28
5041,49,27,1.01041666666667,0.552083333333333,1,0,11,11
5042,50,27,1.03125,0.552083333333333,1,0,23,23
5043,51,27,1.05208333333333,0.552083333333333,1,0,19,19
5044,52,27,1.07291666666667,0.552083333333333,1,0,31,31
5045,53,27,1.09375,0.552083333333333,1,0,14,14
5046,54,27,1.11458333333333,0.552083333333333,1,0,28,28
5047,55,27,1.13541666666667,0.552083333333333,1,0,12,12
5048,56,27,1.15625,0.552083333333333,1,0,19,19
5049,57,27,1.17708333333333,0.552083333333333,1,0,25,25
5050,58,27,1.19791666666667,0.552083333333333,1,0,18,18
5051,59,27,1.21875,0.552083333333333,1,0,18,18
5052,60,27,1.23958333333333,0.552083333333333,1,0,17,17
5053,61,27,1.26041666666667,0.552083333333333,1,0,15,15
5054,62,27,1.28125,0.552083333333333,1,0,26,26
5055,63,27,1.30208333333333,0.552083333333333,1,0,29,29
5056,64,27,1.32291666666667,0.552083333333333,1,0,25,25
5057,65,27,1.34375,0.552083333333333,1,0,26,26
5058,66,27,1.36458333333333,0.552083333333333,1,0,27,27
5059,67,27,1.38541666666667,0.552083333333333,1,0,19,19
5060,68,27,1.40625,0.552083333333333,1,0,26,26
5061,69,27,1.42708333333333,0.552083333333333,1,0,16,16
5062,70,27,1.44791666666667,0.552083333333333,1,0,31,31
5063,71,27,1.46875,0.552083333333333,1,0,26,26
5064,72,27,1.48958333333333,0.552083333333333,1,0,18,18
5065,73,27,1.51041666666667,0.552083333333333,1,0,22,22
5066,74,27,1.53125,0.552083333333333,1,0,23,23
5067,75,27,1.55208333333333,0.552083333333333,1,0,16,16
5068,76,27,1.57291666666667,0.552083333333333,1,0,19,19
5069,77,27,1.59375,0.552083333333333,1,0,28,28
5070,78,27,1.61458333333333,0.552083333333333,1,0,17,17
5071,79,27,1.63541666666667,0.552083333333333,1,0,22,22
5072,80,27,1.65625,0.552083333333333,1,0,8,8
5073,81,27,1.67708333333333,0.552083333333333,1,0,19,19
5074,82,27,1.69791666666667,0.552083333333333,1,0,24,24
5075,83,27,1.71875,0.552083333333333,1,0,21,21
5076,84,27,1.73958333333333,0.552083333333333,1,0,19,19
5077,85,27,1.76041666666667,0.552083333333333,1,0,19,19
5078,86,27,1.78125,0.552083333333333,1,0,22,22
5079,87,27,1.80208333333333,0.552083333333333,1,0,29,29
5080,88,27,1.82291666666667,0.552083333333333,1,0,17,17
5081,89,27,1.84375,0.552083333333333,1,0,23,23
5082,90,27,1.86458333333333,0.552083333333333,1,0,22,22
5083,91,27,1.88541666666667,0.552083333333333,1,0,23,23
5084,92,27,1.90625,0.552083333333333,1,0,27,27
5085,93,27,1.92708333333333,0.552083333333333,1,0,22,22
5086,94,27,1.94791666666667,0.552083333333333,1,0,24,24
5087,95,27,1.96875,0.552083333333333,1,0,9,9
5088,96,27,1.98958333333333,0.552083333333333,1,0,15,15
5089,97,27,2.01041666666667,0.552083333333333,1,0,20,20
5090,98,27,2.03125,0.552083333333333,1,0,19,19
5091,99,27,2.05208333333333,0.552083333333333,1,0,29,29
5092,100,27,2.07291666666667,0.552083333333333,1,0,35,35
5093,101,27,2.09375,0.552083333333333,1,0,28,28
5094,102,27,2.11458333333333,0.552083333333333,1,0,26,26
5095,103,27,2.13541666666667,0.552083333333333,1,0,17,17
5096,104,27,2.15625,0.552083333333333,1,0,22,22
5097,105,27,2.17708333333333,0.552083333333333,1,0,21,21
5098,106,27,2.19791666666667,0.552083333333333,1,0,24,24
5099,107,27,2.21875,0.552083333333333,1,0,24,24
5100,108,27,2.23958333333333,0.552083333333333,1,0,28,28
5101,109,27,2.26041666666667,0.552083333333333,1,0,13,13
5102,110,27,2.28125,0.552083333333333,1,0,16,16
5103,111,27,2.30208333333333,0.552083333333333,1,0,31,31
5104,112,27,2.32291666666667,0.552083333333333,1,0,17,17
5105,113,27,2.34375,0.552083333333333,1,0,30,30
5106,114,27,2.36458333333333,0.552083333333333,1,0,28,28
5107,115,27,2.38541666666667,0.552083333333333,1,0,28,28
5108,116,27,2.40625,0.552083333333333,1,0,30,30
5109,117,27,2.42708333333333,0.552083333333333,1,0,31,31
5110,118,27,2.44791666666667,0.552083333333333,1,0,26,26
5111,119,27,2.46875,0.552083333333333,1,0,22,22
5112,120,27,2.48958333333333,0.552083333333333,1,0,20,20
5113,121,27,2.51041666666667,0.552083333333333,1,0,27,27
5114,122,27,2.53125,0.552083333333333,1,0,19,19
5115,123,27,2.55208333333333,0.552083333333333,1,0,20,20
5116,124,27,2.57291666666667,0.552083333333333,1,0,28,28
5117,125,27,2.59375,0.552083333333333,1,0,11,11
5118,126,27,2.61458333333333,0.552083333333333,1,0,27,27
5119,127,27,2.63541666666667,0.552083333333333,1,0,15,15
5120,128,27,2.65625,0.552083333333333,1,0,8,8
5121,129,27,2.67708333333333,0.552083333333333,1,0,20,20
5122,130,27,2.69791666666667,0.552083333333333,1,0,17,17
5123,131,27,2.71875,0.552083333333333,1,0,16,16
5124,132,27,2.73958333333333,0.552083333333333,1,0,18,18
5125,133,27,2.76041666666667,0.552083333333333,1,0,20,20
5126,134,27,2.78125,0.552083333333333,1,0,11,11
5127,135,27,2.80208333333333,0.552083333333333,1,0,20,20
5128,136,27,2.82291666666667,0.552083333333333,1,0,23,23
5129,137,27,2.84375,0.552083333333333,1,0,23,23
5130,138,27,2.86458333333333,0.552083333333333,1,0,17,17
5131,139,27,2.88541666666667,0.552083333333333,1,0,25,25
5132,140,27,2.90625,0.552083333333333,1,0,21,21
5133,141,27,2.92708333333333,0.552083333333333,1,0,21,21
5134,142,27,2.94791666666667,0.552083333333333,1,0,20,20
5135,143,27,2.96875,0.552083333333333,1,0,21,21
5136,144,27,2.98958333333333,0.552083333333333,1,0,22,22
5137,145,27,3.01041666666667,0.552083333333333,1,0,15,15
5138,146,27,3.03125,0.552083333333333,1,0,15,15
5139,147,27,3.05208333333333,0.552083333333333,1,0,19,19
5140,148,27,3.07291666666667,0.552083333333333,1,0,24,24
5141,149,27,3.09375,0.552083333333333,1,0,25,25
5142,150,27,3.11458333333333,0.552083333333333,1,0,23,23
5143,151,27,3.13541666666667,0.552083333333333,1,0,20,20
5144,152,27,3.15625,0.552083333333333,1,0,15,15
5145,153,27,3.17708333333333,0.552083333333333,1,0,10,10
5146,154,27,3.19791666666667,0.552083333333333,1,0,10,10
5147,155,27,3.21875,0.552083333333333,1,0,23,23
5148,156,27,3.23958333333333,0.552083333333333,1,0,21,21
5149,157,27,3.26041666666667,0.552083333333333,1,0,18,18
5150,158,27,3.28125,0.552083333333333,1,0,13,13
5151,159,27,3.30208333333333,0.552083333333333,1,0,17,17
5152,160,27,3.32291666666667,0.552083333333333,1,0,32,32
5153,161,27,3.34375,0.552083333333333,1,0,25,25
5154,162,27,3.36458333333333,0.552083333333333,1,0,16,16
5155,163,27,3.38541666666667,0.552083333333333,1,0,16,16
5156,164,27,3.40625,0.552083333333333,1,0,20,20
5157,165,27,3.42708333333333,0.552083333333333,1,0,28,28
5158,166,27,3.44791666666667,0.552083333333333,1,0,18,18
5159,167,27,3.46875,0.552083333333333,1,0,16,16
5160,168,27,3.48958333333333,0.552083333333333,1,0,22,22
5161,169,27,3.51041666666667,0.552083333333333,1,0,28,28
5162,170,27,3.53125,0.552083333333333,1,0,20,20
5163,171,27,3.55208333333333,0.552083333333333,1,0,23,23
5164,172,27,3.57291666666667,0.552083333333333,1,0,21,21
5165,173,27,3.59375,0.552083333333333,1,0,19,19
5166,174,27,3.61458333333333,0.552083333333333,1,0,12,12
5167,175,27,3.63541666666667,0.552083333333333,1,0,17,17
5168,176,27,3.65625,0.552083333333333,1,0,20,20
5169,177,27,3.67708333333333,0.552083333333333,1,0,27,27
5170,178,27,3.69791666666667,0.552083333333333,1,0,19,19
5171,179,27,3.71875,0.552083333333333,1,0,15,15
5172,180,27,3.73958333333333,0.552083333333333,1,0,21,21
5173,181,27,3.76041666666667,0.552083333333333,1,0,10,10
5174,182,27,3.78125,0.552083333333333,1,0,23,23
5175,183,27,3.80208333333333,0.552083333333333,1,0,24,24
5176,184,27,3.82291666666667,0.552083333333333,1,0,16,16
5177,185,27,3.84375,0.552083333333333,1,0,11,11
5178,186,27,3.86458333333333,0.552083333333333,1,0,26,26
5179,187,27,3.88541666666667,0.552083333333333,1,0,4,4
5180,188,27,3.90625,0.552083333333333,1,0,24,24
5181,189,27,3.92708333333333,0.552083333333333,1,0,21,21
5182,190,27,3.94791666666667,0.552083333333333,1,0,21,21
5183,191,27,3.96875,0.552083333333333,1,0,16,16
5184,192,27,3.98958333333333,0.552083333333333,1,0,27,27
5185,1,28,0.0104166666666667,0.572916666666667,1,0,19,19
5186,2,28,0.03125,0.572916666666667,1,0,15,15
5187,3,28,0.0520833333333333,0.572916666666667,1,0,19,19
5188,4,28,0.0729166666666667,0.572916666666667,1,0,14,14
5189,5,28,0.09375,0.572916666666667,1,0,23,23
5190,6,28,0.114583333333333,0.572916666666667,1,0,28,28
5191,7,28,0.135416666666667,0.572916666666667,1,0,17,17
5192,8,28,0.15625,0.572916666666667,1,0,13,13
5193,9,28,0.177083333333333,0.572916666666667,1,0,18,18
5194,10,28,0.197916666666667,0.572916666666667,1,0,24,24
5195,11,28,0.21875,0.572916666666667,1,0,14,14
5196,12,28,0.239583333333333,0.572916666666667,1,0,20,20
5197,13,28,0.260416666666667,0.572916666666667,1,0,20,20
5198,14,28,0.28125,0.572916666666667,1,0,17,17
5199,15,28,0.302083333333333,0.572916666666667,1,0,22,22
5200,16,28,0.322916666666667,0.572916666666667,1,0,20,20
5201,17,28,0.34375,0.572916666666667,1,0,23,23
5202,18,28,0.364583333333333,0.572916666666667,1,0,17,17
5203,19,28,0.385416666666667,0.572916666666667,1,0,20,20
5204,20,28,0.40625,0.572916666666667,1,0,17,17
5205,21,28,0.427083333333333,0.572916666666667,1,0,17,17
5206,22,28,0.447916666666667,0.572916666666667,1,0,18,18
5207,23,28,0.46875,0.572916666666667,1,0,19,19
5208,24,28,0.489583333333333,0.572916666666667,1,0,18,18
5209,25,28,0.510416666666667,0.572916666666667,1,0,17,17
5210,26,28,0.53125,0.572916666666667,1,0,24,24
5211,27,28,0.552083333333333,0.572916666666667,1,0,28,28
5212,28,28,0.572916666666667,0.572916666666667,1,0,21,21
5213,29,28,0.59375,0.572916666666667,1,0,20,20
5214,30,28,0.614583333333333,0.572916666666667,1,0,12,12
5215,31,28,0.635416666666667,0.572916666666667,1,0,33,33
5216,32,28,0.65625,0.572916666666667,1,0,23,23
5217,33,28,0.677083333333333,0.572916666666667,1,0,17,17
5218,34,28,0.697916666666667,0.572916666666667,1,0,22,22
5219,35,28,0.71875,0.572916666666667,1,0,14,14
5220,36,28,0.739583333333333,0.572916666666667,1,0,11,11
5221,37,28,0.760416666666667,0.572916666666667,1,0,19,19
5222,38,28,0.78125,0.572916666666667,1,0,14,14
5223,39,28,0.802083333333333,0.572916666666667,1,0,15,15
5224,40,28,0.822916666666667,0.572916666666667,1,0,15,15
5225,41,28,0.84375,0.572916666666667,1,0,26,26
5226,42,28,0.864583333333333,0.572916666666667,1,0,22,22
5227,43,28,0.885416666666667,0.572916666666667,1,0,19,19
5228,44,28,0.90625,0.572916666666667,1,0,24,24
5229,45,28,0.927083333333333,0.572916666666667,1,0,27,27
5230,46,28,0.947916666666667,0.572916666666667,1,0,23,23
5231,47,28,0.96875,0.572916666666667,1,0,19,19
5232,48,28,0.989583333333333,0.572916666666667,1,0,17,17
5233,49,28,1.01041666666667,0.572916666666667,1,0,19,19
5234,50,28,1.03125,0.572916666666667,1,0,23,23
5235,51,28,1.05208333333333,0.572916666666667,1,0,21,21
5236,52,28,1.07291666666667,0.572916666666667,1,0,18,18
5237,53,28,1.09375,0.572916666666667,1,0,23,23
5238,54,28,1.11458333333333,0.572916666666667,1,0,17,17
5239,55,28,1.13541666666667,0.572916666666667,1,0,26,26
5240,56,28,1.15625,0.572916666666667,1,0,15,15
5241,57,28,1.17708333333333,0.572916666666667,1,0,21,21
5242,58,28,1.19791666666667,0.572916666666667,1,0,19,19
5243,59,28,1.21875,0.572916666666667,1,0,29,29
5244,60,28,1.23958333333333,0.572916666666667,1,0,20,20
5245,61,28,1.26041666666667,0.572916666666667,1,0,22,22
5246,62,28,1.28125,0.572916666666667,1,0,24,24
5247,63,28,1.30208333333333,0.572916666666667,1,0,21,21
5248,64,28,1.32291666666667,0.572916666666667,1,0,21,21
5249,65,28,1.34375,0.572916666666667,1,0,24,24
5250,66,28,1.36458333333333,0.572916666666667,1,0,16,16
5251,67,28,1.38541666666667,0.572916666666667,1,0,19,19
5252,68,28,1.40625,0.572916666666667,1,0,21,21
5253,69,28,1.42708333333333,0.572916666666667,1,0,26,26
5254,70,28,1.44791666666667,0.572916666666667,1,0,25,25
5255,71,28,1.46875,0.572916666666667,1,0,27,27
5256,72,28,1.48958333333333,0.572916666666667,1,0,23,23
5257,73,28,1.51041666666667,0.572916666666667,1,0,14,14
5258,74,28,1.53125,0.572916666666667,1,0,15,15
5259,75,28,1.55208333333333,0.572916666666667,1,0,10,10
5260,76,28,1.57291666666667,0.572916666666667,1,0,24,24
5261,77,28,1.59375,0.572916666666667,1,0,27,27
5262,78,28,1.61458333333333,0.572916666666667,1,0,6,6
5263,79,28,1.63541666666667,0.572916666666667,1,0,33,33
5264,80,28,1.65625,0.572916666666667,1,0,31,31
5265,81,28,1.67708333333333,0.572916666666667,1,0,20,20
5266,82,28,1.69791666666667,0.572916666666667,1,0,25,25
5267,83,28,1.71875,0.572916666666667,1,0,14,14
5268,84,28,1.73958333333333,0.572916666666667,1,0,16,16
5269,85,28,1.76041666666667,0.572916666666667,1,0,20,20
5270,86,28,1.78125,0.572916666666667,1,0,21,21
5271,87,28,1.80208333333333,0.572916666666667,1,0,23,23
5272,88,28,1.82291666666667,0.572916666666667,1,0,11,11
5273,89,28,1.84375,0.572916666666667,1,0,12,12
5274,90,28,1.86458333333333,0.572916666666667,1,0,21,21
5275,91,28,1.88541666666667,0.572916666666667,1,0,18,18
5276,92,28,1.90625,0.572916666666667,1,0,20,20
5277,93,28,1.92708333333333,0.572916666666667,1,0,21,21
5278,94,28,1.94791666666667,0.572916666666667,1,0,18,18
5279,95,28,1.96875,0.572916666666667,1,0,21,21
5280,96,28,1.98958333333333,0.572916666666667,1,0,20,20
5281,97,28,2.01041666666667,0.572916666666667,1,0,19,19
5282,98,28,2.03125,0.572916666666667,1,0,19,19
5283,99,28,2.05208333333333,0.572916666666667,1,0,24,24
5284,100,28,2.07291666666667,0.572916666666667,1,0,17,17
5285,101,28,2.09375,0.572916666666667,1,0,19,19
5286,102,28,2.11458333333333,0.572916666666667,1,0,24,24
5287,103,28,2.13541666666667,0.572916666666667,1,0,26,26
5288,104,28,2.15625,0.572916666666667,1,0,26,26
5289,105,28,2.17708333333333,0.572916666666667,1,0,28,28
5290,106,28,2.19791666666667,0.572916666666667,1,0,20,20
5291,107,28,2.21875,0.572916666666667,1,0,18,18
5292,108,28,2.23958333333333,0.572916666666667,1,0,13,13
5293,109,28,2.26041666666667,0.572916666666667,1,0,17,17
5294,110,28,2.28125,0.572916666666667,1,0,26,26
5295,111,28,2.30208333333333,0.572916666666667,1,0,25,25
5296,112,28,2.32291666666667,0.572916666666667,1,0,14,14
5297,113,28,2.34375,0.572916666666667,1,0,12,12
5298,114,28,2.36458333333333,0.572916666666667,1,0,28,28
5299,115,28,2.38541666666667,0.572916666666667,1,0,20,20
5300,116,28,2.40625,0.572916666666667,1,0,23,23
5301,117,28,2.42708333333333,0.572916666666667,1,0,15,15
5302,118,28,2.44791666666667,0.572916666666667,1,0,16,16
5303,119,28,2.46875,0.572916666666667,1,0,20,20
5304,120,28,2.48958333333333,0.572916666666667,1,0,25,25
5305,121,28,2.51041666666667,0.572916666666667,1,0,16,16
5306,122,28,2.53125,0.572916666666667,1,0,18,18
5307,123,28,2.55208333333333,0.572916666666667,1,0,19,19
5308,124,28,2.57291666666667,0.572916666666667,1,0,27,27
5309,125,28,2.59375,0.572916666666667,1,0,18,18
5310,126,28,2.61458333333333,0.572916666666667,1,0,11,11
5311,127,28,2.63541666666667,0.572916666666667,1,0,16,16
5312,128,28,2.65625,0.572916666666667,1,0,22,22
5313,129,28,2.67708333333333,0.572916666666667,1,0,15,15
5314,130,28,2.69791666666667,0.572916666666667,1,0,21,21
5315,131,28,2.71875,0.572916666666667,1,0,25,25
5316,132,28,2.73958333333333,0.572916666666667,1,0,25,25
5317,133,28,2.76041666666667,0.572916666666667,1,0,17,17
5318,134,28,2.78125,0.572916666666667,1,0,25,25
5319,135,28,2.80208333333333,0.572916666666667,1,0,17,17
5320,136,28,2.82291666666667,0.572916666666667,1,0,16,16
5321,137,28,2.84375,0.572916666666667,1,0,18,18
5322,138,28,2.86458333333333,0.572916666666667,1,0,10,10
5323,139,28,2.88541666666667,0.572916666666667,1,0,20,20
5324,140,28,2.90625,0.572916666666667,1,0,31,31
5325,141,28,2.92708333333333,0.572916666666667,1,0,23,23
5326,142,28,2.94791666666667,0.572916666666667,1,0,24,24
5327,143,28,2.96875,0.572916666666667,1,0,21,21
5328,144,28,2.98958333333333,0.572916666666667,1,0,19,19
5329,145,28,3.01041666666667,0.572916666666667,1,0,16,16
5330,146,28,3.03125,0.572916666666667,1,0,15,15
5331,147,28,3.05208333333333,0.572916666666667,1,0,21,21
5332,148,28,3.07291666666667,0.572916666666667,1,0,14,14
5333,149,28,3.09375,0.572916666666667,1,0,14,14
5334,150,28,3.11458333333333,0.572916666666667,1,0,20,20
5335,151,28,3.13541666666667,0.572916666666667,1,0,8,8
5336,152,28,3.15625,0.572916666666667,1,0,29,29
5337,153,28,3.17708333333333,0.572916666666667,1,0,23,23
5338,154,28,3.19791666666667,0.572916666666667,1,0,24,24
5339,155,28,3.21875,0.572916666666667,1,0,30,30
5340,156,28,3.23958333333333,0.572916666666667,1,0,13,13
5341,157,28,3.26041666666667,0.572916666666667,1,0,21,21
5342,158,28,3.28125,0.572916666666667,1,0,21,21
5343,159,28,3.30208333333333,0.572916666666667,1,0,16,16
5344,160,28,3.32291666666667,0.572916666666667,1,0,15,15
5345,161,28,3.34375,0.572916666666667,1,0,27,27
5346,162,28,3.36458333333333,0.572916666666667,1,0,19,19
5347,163,28,3.38541666666667,0.572916666666667,1,0,17,17
5348,164,28,3.40625,0.572916666666667,1,0,19,19
5349,165,28,3.42708333333333,0.572916666666667,1,0,26,26
5350,166,28,3.44791666666667,0.572916666666667,1,0,18,18
5351,167,28,3.46875,0.572916666666667,1,0,17,17
5352,168,28,3.48958333333333,0.572916666666667,1,0,9,9
5353,169,28,3.51041666666667,0.572916666666667,1,0,9,9
5354,170,28,3.53125,0.572916666666667,1,0,14,14
5355,171,28,3.55208333333333,0.572916666666667,1,0,20,20
5356,172,28,3.57291666666667,0.572916666666667,1,0,29,29
5357,173,28,3.59375,0.572916666666667,1,0,21,21
5358,174,28,3.61458333333333,0.572916666666667,1,0,16,16
5359,175,28,3.63541666666667,0.572916666666667,1,0,17,17
5360,176,28,3.65625,0.572916666666667,1,0,17,17
5361,177,28,3.67708333333333,0.572916666666667,1,0,16,16
5362,178,28,3.69791666666667,0.572916666666667,1,0,14,14
5363,179,28,3.71875,0.572916666666667,1,0,16,16
5364,180,28,3.73958333333333,0.572916666666667,1,0,20,20
5365,181,28,3.76041666666667,0.572916666666667,1,0,17,17
5366,182,28,3.78125,0.572916666666667,1,0,18,18
5367,183,28,3.80208333333333,0.572916666666667,1,0,11,11
5368,184,28,3.82291666666667,0.572916666666667,1,0,25,25
5369,185,28,3.84375,0.572916666666667,1,0,8,8
5370,186,28,3.86458333333333,0.572916666666667,1,0,25,25
5371,187,28,3.88541666666667,0.572916666666667,1,0,16,16
5372,188,28,3.90625,0.572916666666667,1,0,20,20
5373,189,28,3.92708333333333,0.572916666666667,1,0,25,25
5374,190,28,3.94791666666667,0.572916666666667,1,0,21,21
5375,191,28,3.96875,0.572916666666667,1,0,10,10
5376,192,28,3.98958333333333,0.572916666666667,1,0,16,16
5377,1,29,0.0104166666666667,0.59375,1,0,20,20
5378,2,29,0.03125,0.59375,1,0,25,25
5379,3,29,0.0520833333333333,0.59375,1,0,18,18
5380,4,29,0.0729166666666667,0.59375,1,0,24,24
5381,5,29,0.09375,0.59375,1,0,22,22
5382,6,29,0.114583333333333,0.59375,1,0,24,24
5383,7,29,0.135416666666667,0.59375,1,0,20,20
5384,8,29,0.15625,0.59375,1,0,27,27
5385,9,29,0.177083333333333,0.59375,1,0,23,23
5386,10,29,0.197916666666667,0.59375,1,0,20,20
5387,11,29,0.21875,0.59375,1,0,23,23
5388,12,29,0.239583333333333,0.59375,1,0,25,25
5389,13,29,0.260416666666667,0.59375,1,0,26,26
5390,14,29,0.28125,0.59375,1,0,27,27
5391,15,29,0.302083333333333,0.59375,1,0,15,15
5392,16,29,0.322916666666667,0.59375,1,0,24,24
5393,17,29,0.34375,0.59375,1,0,17,17
5394,18,29,0.364583333333333,0.59375,1,0,11,11
5395,19,29,0.385416666666667,0.59375,1,0,24,24
5396,20,29,0.40625,0.59375,1,0,10,10
5397,21,29,0.427083333333333,0.59375,1,0,10,10
5398,22,29,0.447916666666667,0.59375,1,0,24,24
5399,23,29,0.46875,0.59375,1,0,18,18
5400,24,29,0.489583333333333,0.59375,1,0,18,18
5401,25,29,0.510416666666667,0.59375,1,0,15,15
5402,26,29,0.53125,0.59375,1,0,33,33
5403,27,29,0.552083333333333,0.59375,1,0,22,22
5404,28,29,0.572916666666667,0.59375,1,0,28,28
5405,29,29,0.59375,0.59375,1,0,27,27
5406,30,29,0.614583333333333,0.59375,1,0,13,13
5407,31,29,0.635416666666667,0.59375,1,0,22,22
5408,32,29,0.65625,0.59375,1,0,16,16
5409,33,29,0.677083333333333,0.59375,1,0,17,17
5410,34,29,0.697916666666667,0.59375,1,0,17,17
5411,35,29,0.71875,0.59375,1,0,13,13
5412,36,29,0.739583333333333,0.59375,1,0,32,32
5413,37,29,0.760416666666667,0.59375,1,0,31,31
5414,38,29,0.78125,0.59375,1,0,23,23
5415,39,29,0.802083333333333,0.59375,1,0,24,24
5416,40,29,0.822916666666667,0.59375,1,0,25,25
5417,41,29,0.84375,0.59375,1,0,22,22
5418,42,29,0.864583333333333,0.59375,1,0,21,21
5419,43,29,0.885416666666667,0.59375,1,0,20,20
5420,44,29,0.90625,0.59375,1,0,19,19
5421,45,29,0.927083333333333,0.59375,1,0,15,15
5422,46,29,0.947916666666667,0.59375,1,0,17,17
5423,47,29,0.96875,0.59375,1,0,14,14
5424,48,29,0.989583333333333,0.59375,1,0,17,17
5425,49,29,1.01041666666667,0.59375,1,0,19,19
5426,50,29,1.03125,0.59375,1,0,19,19
5427,51,29,1.05208333333333,0.59375,1,0,22,22
5428,52,29,1.07291666666667,0.59375,1,0,27,27
5429,53,29,1.09375,0.59375,1,0,25,25
5430,54,29,1.11458333333333,0.59375,1,0,27,27
5431,55,29,1.13541666666667,0.59375,1,0,20,20
5432,56,29,1.15625,0.59375,1,0,24,24
5433,57,29,1.17708333333333,0.59375,1,0,24,24
5434,58,29,1.19791666666667,0.59375,1,0,23,23
5435,59,29,1.21875,0.59375,1,0,16,16
5436,60,29,1.23958333333333,0.59375,1,0,8,8
5437,61,29,1.26041666666667,0.59375,1,0,10,10
5438,62,29,1.28125,0.59375,1,0,17,17
5439,63,29,1.30208333333333,0.59375,1,0,22,22
5440,64,29,1.32291666666667,0.59375,1,0,26,26
5441,65,29,1.34375,0.59375,1,0,25,25
5442,66,29,1.36458333333333,0.59375,1,0,22,22
5443,67,29,1.38541666666667,0.59375,1,0,24,24
5444,68,29,1.40625,0.59375,1,0,28,28
5445,69,29,1.42708333333333,0.59375,1,0,12,12
5446,70,29,1.44791666666667,0.59375,1,0,17,17
5447,71,29,1.46875,0.59375,1,0,14,14
5448,72,29,1.48958333333333,0.59375,1,0,23,23
5449,73,29,1.51041666666667,0.59375,1,0,17,17
5450,74,29,1.53125,0.59375,1,0,16,16
5451,75,29,1.55208333333333,0.59375,1,0,13,13
5452,76,29,1.57291666666667,0.59375,1,0,11,11
5453,77,29,1.59375,0.59375,1,0,27,27
5454,78,29,1.61458333333333,0.59375,1,0,14,14
5455,79,29,1.63541666666667,0.59375,1,0,17,17
5456,80,29,1.65625,0.59375,1,0,15,15
5457,81,29,1.67708333333333,0.59375,1,0,16,16
5458,82,29,1.69791666666667,0.59375,1,0,17,17
5459,83,29,1.71875,0.59375,1,0,22,22
5460,84,29,1.73958333333333,0.59375,1,0,22,22
5461,85,29,1.76041666666667,0.59375,1,0,16,16
5462,86,29,1.78125,0.59375,1,0,21,21
5463,87,29,1.80208333333333,0.59375,1,0,14,14
5464,88,29,1.82291666666667,0.59375,1,0,17,17
5465,89,29,1.84375,0.59375,1,0,16,16
5466,90,29,1.86458333333333,0.59375,1,0,27,27
5467,91,29,1.88541666666667,0.59375,1,0,17,17
5468,92,29,1.90625,0.59375,1,0,26,26
5469,93,29,1.92708333333333,0.59375,1,0,19,19
5470,94,29,1.94791666666667,0.59375,1,0,27,27
5471,95,29,1.96875,0.59375,1,0,16,16
5472,96,29,1.98958333333333,0.59375,1,0,20,20
5473,97,29,2.01041666666667,0.59375,1,0,28,28
5474,98,29,2.03125,0.59375,1,0,14,14
5475,99,29,2.05208333333333,0.59375,1,0,20,20
5476,100,29,2.07291666666667,0.59375,1,0,16,16
5477,101,29,2.09375,0.59375,1,0,18,18
5478,102,29,2.11458333333333,0.59375,1,0,18,18
5479,103,29,2.13541666666667,0.59375,1,0,24,24
5480,104,29,2.15625,0.59375,1,0,23,23
5481,105,29,2.17708333333333,0.59375,1,0,25,25
5482,106,29,2.19791666666667,0.59375,1,0,18,18
5483,107,29,2.21875,0.59375,1,0,9,9
5484,108,29,2.23958333333333,0.59375,1,0,21,21
5485,109,29,2.26041666666667,0.59375,1,0,26,26
5486,110,29,2.28125,0.59375,1,0,23,23
5487,111,29,2.30208333333333,0.59375,1,0,19,19
5488,112,29,2.32291666666667,0.59375,1,0,17,17
5489,113,29,2.34375,0.59375,1,0,22,22
5490,114,29,2.36458333333333,0.59375,1,0,18,18
5491,115,29,2.38541666666667,0.59375,1,0,18,18
5492,116,29,2.40625,0.59375,1,0,16,16
5493,117,29,2.42708333333333,0.59375,1,0,14,14
5494,118,29,2.44791666666667,0.59375,1,0,14,14
5495,119,29,2.46875,0.59375,1,0,28,28
5496,120,29,2.48958333333333,0.59375,1,0,15,15
5497,121,29,2.51041666666667,0.59375,1,0,21,21
5498,122,29,2.53125,0.59375,1,0,21,21
5499,123,29,2.55208333333333,0.59375,1,0,23,23
5500,124,29,2.57291666666667,0.59375,1,0,26,26
5501,125,29,2.59375,0.59375,1,0,19,19
5502,126,29,2.61458333333333,0.59375,1,0,26,26
5503,127,29,2.63541666666667,0.59375,1,0,19,19
5504,128,29,2.65625,0.59375,1,0,13,13
5505,129,29,2.67708333333333,0.59375,1,0,24,24
5506,130,29,2.69791666666667,0.59375,1,0,24,24
5507,131,29,2.71875,0.59375,1,0,14,14
5508,132,29,2.73958333333333,0.59375,1,0,18,18
5509,133,29,2.76041666666667,0.59375,1,0,10,10
5510,134,29,2.78125,0.59375,1,0,21,21
