cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
110,14,2,0.28125,0.03125,1,17,17,0.47640852190424
111,15,2,0.302083333333333,0.03125,1,20,20,0.463757286416576
112,16,2,0.322916666666667,0.03125,1,28,28,0.451585574909343
113,17,2,0.34375,0.03125,1,33,33,0.439924660110626
114,18,2,0.364583333333333,0.03125,1,22,22,0.428807102824946
115,19,2,0.385416666666667,0.03125,1,14,14,0.418266572227719
116,20,2,0.40625,0.03125,1,16,16,0.408337605135201
117,21,2,0.427083333333333,0.03125,1,15,15,0.399055298381375
118,22,2,0.447916666666667,0.03125,1,12,12,0.390454930538545
119,23,2,0.46875,0.03125,1,27,27,0.382571512324366
120,24,2,0.489583333333333,0.03125,1,21,21,0.375439269178821
121,25,2,0.510416666666667,0.03125,1,8,8,0.369091064572278
122,26,2,0.53125,0.03125,1,17,17,0.363557778347117
123,27,2,0.552083333333333,0.03125,1,16,16,0.358867660331235
124,28,2,0.572916666666667,0.03125,1,16,16,0.355045684937541
125,29,2,0.59375,0.03125,1,13,13,0.352112936700531
126,30,2,0.614583333333333,0.03125,1,14,14,0.350086058906003
127,31,2,0.635416666666667,0.03125,1,13,13,0.348976796985854
128,32,2,0.65625,0.03125,1,13,13,0.348791664814979
129,33,2,0.677083333333333,0.03125,1,24,24,0.34953175552293
130,34,2,0.697916666666667,0.03125,1,18,18,0.351192709455955
131,35,2,0.71875,0.03125,1,21,21,0.353764841456181
132,36,2,0.739583333333333,0.03125,1,17,17,0.357233418895944
133,37,2,0.760416666666667,0.03125,1,26,26,0.361579072196641
134,38,2,0.78125,0.03125,1,23,23,0.366778311965519
135,39,2,0.802083333333333,0.03125,1,20,20,0.372804122119304
136,40,2,0.822916666666667,0.03125,1,24,24,0.379626596681073
137,41,2,0.84375,0.03125,1,8,8,0.387213589131837
138,42,2,0.864583333333333,0.03125,1,18,18,0.395531346713703
139,43,2,0.885416666666667,0.03125,1,29,29,0.404545107158998
140,44,2,0.90625,0.03125,1,20,20,0.414219641158952
141,45,2,0.927083333333333,0.03125,1,14,14,0.424519729772128
142,46,2,0.947916666666667,0.03125,1,24,24,0.435410571359402
143,47,2,0.96875,0.03125,1,18,18,0.446858117168662
144,48,2,0.989583333333333,0.03125,1,27,27,0.45882933821445
145,49,2,1.01041666666667,0.03125,1,16,16,0.471292428592749
146,50,2,1.03125,0.03125,1,24,24,0.484216951930348
147,51,2,1.05208333333333,0.03125,1,29,29,0.497573938443361
148,52,2,1.07291666666667,0.03125,1,20,20,0.51133594024453
149,53,2,1.09375,0.03125,1,18,18,0.525477052264447
150,54,2,1.11458333333333,0.03125,1,23,23,0.539972905588639
151,55,2,1.13541666666667,0.03125,1,32,32,0.554800639283765
152,56,2,1.15625,0.03125,1,23,23,0.569938855986529
153,57,2,1.17708333333333,0.03125,1,16,16,0.585367565725684
154,58,2,1.19791666666667,0.03125,1,19,19,0.601068121685539
155,59,2,1.21875,0.03125,1,12,12,0.617023150925397
156,60,2,1.23958333333333,0.03125,1,15,15,0.6332164824567
157,61,2,1.26041666666667,0.03125,1,12,12,0.649633074552052
158,62,2,1.28125,0.03125,1,17,17,0.666258942715439
159,63,2,1.30208333333333,0.03125,1,10,10,0.68308108937461
160,64,2,1.32291666666667,0.03125,1,22,22,0.700087436056533
161,65,2,1.34375,0.03125,1,27,27,0.717266758566229
162,66,2,1.36458333333333,0.03125,1,19,19,0.734608625499285
163,67,2,1.38541666666667,0.03125,1,28,28,0.752103340270585
164,68,2,1.40625,0.03125,1,24,24,0.769741886728955
165,69,2,1.42708333333333,0.03125,1,23,23,0.787515878342877
166,70,2,1.44791666666667,0.03125,1,19,19,0.805417510880599
167,71,2,1.46875,0.03125,1,23,23,0.82343951846422
168,72,2,1.48958333333333,0.03125,1,17,17,0.84157513284772
169,73,2,1.51041666666667,0.03125,1,13,13,0.859818045750219
170,74,2,1.53125,0.03125,1,24,24,0.878162374065462
