cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
3499,43,37,0.885416666666667,0.760416666666667,1,19,19,0.345148199203461
3500,44,37,0.90625,0.760416666666667,1,16,16,0.36255145091252
3501,45,37,0.927083333333333,0.760416666666667,1,20,20,0.38021696681429
3502,46,37,0.947916666666667,0.760416666666667,1,27,27,0.398117921476912
3503,47,37,0.96875,0.760416666666667,1,22,22,0.41623073650974
3504,48,37,0.989583333333333,0.760416666666667,1,19,19,0.43453465225859
3505,49,37,1.01041666666667,0.760416666666667,1,14,14,0.453011355811461
3506,50,37,1.03125,0.760416666666667,1,10,10,0.471644659215122
3507,51,37,1.05208333333333,0.760416666666667,1,25,25,0.49042022183265
3508,52,37,1.07291666666667,0.760416666666667,1,19,19,0.509325311124717
3509,53,37,1.09375,0.760416666666667,1,20,20,0.52834859664981
3510,54,37,1.11458333333333,0.760416666666667,1,19,19,0.547479972650033
3511,55,37,1.13541666666667,0.760416666666667,1,23,23,0.566710405160396
3512,56,37,1.15625,0.760416666666667,1,28,28,0.586031800117939
3513,57,37,1.17708333333333,0.760416666666667,1,18,18,0.605436889436673
3514,58,37,1.19791666666667,0.760416666666667,1,11,11,0.624919132449213
3515,59,37,1.21875,0.760416666666667,1,9,9,0.644472630496199
3516,60,37,1.23958333333333,0.760416666666667,1,15,15,0.664092052773284
3517,61,37,1.26041666666667,0.760416666666667,1,16,16,0.683772571827518
3518,62,37,1.28125,0.760416666666667,1,26,26,0.703509807335515
3519,63,37,1.30208333333333,0.760416666666667,1,20,20,0.723299777000379
3520,64,37,1.32291666666667,0.760416666666667,1,16,16,0.743138853577775
3521,65,37,1.34375,0.760416666666667,1,26,26,0.763023727188448
3522,66,37,1.36458333333333,0.760416666666667,1,20,20,0.782951372198722
3523,67,37,1.38541666666667,0.760416666666667,1,18,18,0.802919018055695
3524,68,37,1.40625,0.760416666666667,1,12,12,0.82292412355278
3525,69,37,1.42708333333333,0.760416666666667,1,33,33,0.842964354076631
3526,70,37,1.44791666666667,0.760416666666667,1,30,30,0.863037561450335
3527,71,37,1.46875,0.760416666666667,1,25,25,0.883141766041958
3528,72,37,1.48958333333333,0.760416666666667,1,14,14,0.903275140853568
3529,73,37,1.51041666666667,0.760416666666667,1,30,30,0.923435997345096
3530,74,37,1.53125,0.760416666666667,1,27,27,0.943622772780734
3531,75,37,1.55208333333333,0.760416666666667,1,13,13,0.96383401891413
3532,76,37,1.57291666666667,0.760416666666667,1,14,14,0.984068391853009
3533,77,37,1.59375,0.760416666666667,1,20,20,1.00432464296473
3534,78,37,1.61458333333333,0.760416666666667,1,15,15,1.02460161070227
3535,79,37,1.63541666666667,0.760416666666667,1,18,18,1.04489821324536
3536,80,37,1.65625,0.760416666666667,1,13,13,1.06521344186513
3537,81,37,1.67708333333333,0.760416666666667,1,24,24,1.08554635493161
3538,82,37,1.69791666666667,0.760416666666667,1,16,16,1.10589607249373
3539,83,37,1.71875,0.760416666666667,1,16,16,1.12626177136979
3540,84,37,1.73958333333333,0.760416666666667,1,23,23,1.14664268069395
3541,85,37,1.76041666666667,0.760416666666667,1,4,4,1.16703807787062
3542,86,37,1.78125,0.760416666666667,1,20,20,1.18744728489441
3543,87,37,1.80208333333333,0.760416666666667,1,6,6,1.20786966499812
3544,88,37,1.82291666666667,0.760416666666667,1,16,16,1.22830461959537
3545,89,37,1.84375,0.760416666666667,1,24,24,1.24875158548868
3546,90,37,1.86458333333333,0.760416666666667,1,26,26,1.26921003231653
3547,91,37,1.88541666666667,0.760416666666667,1,24,24,1.28967946021624
3548,92,37,1.90625,0.760416666666667,1,14,14,1.31015939768187
3549,93,37,1.92708333333333,0.760416666666667,1,22,22,1.33064939959852
3550,94,37,1.94791666666667,0.760416666666667,1,18,18,1.35114904543656
3551,95,37,1.96875,0.760416666666667,1,15,15,1.37165793759085
3552,96,37,1.98958333333333,0.760416666666667,1,27,27,1.39217569985178
3553,1,38,0.0104166666666667,0.78125,1,12,12,0.444617926369485
3554,2,38,0.03125,0.78125,1,15,15,0.426651740141747
3555,3,38,0.0520833333333333,0.78125,1,14,14,0.408895928116088
3556,4,38,0.0729166666666667,0.78125,1,17,17,0.391372404526399
3557,5,38,0.09375,0.78125,1,14,14,0.374105884401309
3558,6,38,0.114583333333333,0.78125,1,19,19,0.357124270441616
3559,7,38,0.135416666666667,0.78125,1,27,27,0.340459085527091
3560,8,38,0.15625,0.78125,1,10,10,0.324145950110997
3561,9,38,0.177083333333333,0.78125,1,20,20,0.308225099814468
3562,10,38,0.197916666666667,0.78125,1,18,18,0.292741932419978
3563,11,38,0.21875,0.78125,1,19,19,0.277747564417433
3564,12,38,0.239583333333333,0.78125,1,25,25,0.26329936443696
3565,13,38,0.260416666666667,0.78125,1,14,14,0.249461413561838
3566,14,38,0.28125,0.78125,1,22,22,0.236304820343481
3567,15,38,0.302083333333333,0.78125,1,19,19,0.223907792067066
3568,16,38,0.322916666666667,0.78125,1,9,9,0.212355336115496
3569,17,38,0.34375,0.78125,1,19,19,0.201738441905844
3570,18,38,0.364583333333333,0.78125,1,23,23,0.19215258466191
3571,19,38,0.385416666666667,0.78125,1,18,18,0.183695411189859
3572,20,38,0.40625,0.78125,1,17,17,0.176463530640786
3573,21,38,0.427083333333333,0.78125,1,27,27,0.170548451687112
3574,22,38,0.447916666666667,0.78125,1,19,19,0.166031879536375
3575,23,38,0.46875,0.78125,1,18,18,0.162980785566794
3576,24,38,0.489583333333333,0.78125,1,11,11,0.161442835127215
3577,25,38,0.510416666666667,0.78125,1,18,18,0.161442835127215
3578,26,38,0.53125,0.78125,1,22,22,0.162980785566794
3579,27,38,0.552083333333333,0.78125,1,25,25,0.166031879536375
3580,28,38,0.572916666666667,0.78125,1,14,14,0.170548451687112
3581,29,38,0.59375,0.78125,1,21,21,0.176463530640786
3582,30,38,0.614583333333333,0.78125,1,20,20,0.183695411189859
3583,31,38,0.635416666666667,0.78125,1,27,27,0.19215258466191
3584,32,38,0.65625,0.78125,1,17,17,0.201738441905844
3585,33,38,0.677083333333333,0.78125,1,29,29,0.212355336115496
3586,34,38,0.697916666666667,0.78125,1,11,11,0.223907792067066
3587,35,38,0.71875,0.78125,1,23,23,0.236304820343481
3588,36,38,0.739583333333333,0.78125,1,33,33,0.249461413561837
3589,37,38,0.760416666666667,0.78125,1,29,29,0.26329936443696
3590,38,38,0.78125,0.78125,1,12,12,0.277747564417433
3591,39,38,0.802083333333333,0.78125,1,22,22,0.292741932419978
3592,40,38,0.822916666666667,0.78125,1,20,20,0.308225099814468
3593,41,38,0.84375,0.78125,1,17,17,0.324145950110997
3594,42,38,0.864583333333333,0.78125,1,18,18,0.34045908552709
3595,43,38,0.885416666666667,0.78125,1,18,18,0.357124270441616
3596,44,38,0.90625,0.78125,1,18,18,0.374105884401309
3597,45,38,0.927083333333333,0.78125,1,17,17,0.391372404526399
3598,46,38,0.947916666666667,0.78125,1,13,13,0.408895928116088
3599,47,38,0.96875,0.78125,1,25,25,0.426651740141747
3600,48,38,0.989583333333333,0.78125,1,21,21,0.444617926369485
3601,49,38,1.01041666666667,0.78125,1,17,17,0.462775030445807
3602,50,38,1.03125,0.78125,1,24,24,0.481105751927229
3603,51,38,1.05208333333333,0.78125,1,11,11,0.499594681581794
3604,52,38,1.07291666666667,0.78125,1,25,25,0.518228070085016
3605,53,38,1.09375,0.78125,1,24,24,0.536993626300895
3606,54,38,1.11458333333333,0.78125,1,22,22,0.555880341562847
3607,55,38,1.13541666666667,0.78125,1,17,17,0.574878336673246
3608,56,38,1.15625,0.78125,1,16,16,0.593978728674741
3609,57,38,1.17708333333333,0.78125,1,25,25,0.613173514781991
3610,58,38,1.19791666666667,0.78125,1,22,22,0.632455471181592
3611,59,38,1.21875,0.78125,1,20,20,0.651818064701779
3612,60,38,1.23958333333333,0.78125,1,20,20,0.671255375618039
3613,61,38,1.26041666666667,0.78125,1,27,27,0.690762030095418
3614,62,38,1.28125,0.78125,1,20,20,0.710333140974151
3615,63,38,1.30208333333333,0.78125,1,22,22,0.729964255784389
3616,64,38,1.32291666666667,0.78125,1,30,30,0.749651311030908
3617,65,38,1.34375,0.78125,1,22,22,0.769390591922357
3618,66,38,1.36458333333333,0.78125,1,18,18,0.789178696834554
3619,67,38,1.38541666666667,0.78125,1,25,25,0.809012505895971
3620,68,38,1.40625,0.78125,1,26,26,0.828889153168061
3621,69,38,1.42708333333333,0.78125,1,13,13,0.848806001965535
3622,70,38,1.44791666666667,0.78125,1,27,27,0.86876062292369
3623,71,38,1.46875,0.78125,1,14,14,0.888750774473061
3624,72,38,1.48958333333333,0.78125,1,23,23,0.908774385427199
3625,73,38,1.51041666666667,0.78125,1,14,14,0.928829539428489
3626,74,38,1.53125,0.78125,1,21,21,0.948914461030442
3627,75,38,1.55208333333333,0.78125,1,14,14,0.96902750322376
3628,76,38,1.57291666666667,0.78125,1,32,32,0.989167136238318
3629,77,38,1.59375,0.78125,1,9,9,1.00933193747454
3630,78,38,1.61458333333333,0.78125,1,21,21,1.02952058243619
3631,79,38,1.63541666666667,0.78125,1,25,25,1.04973183655248
3632,80,38,1.65625,0.78125,1,22,22,1.06996454779124
3633,81,38,1.67708333333333,0.78125,1,17,17,1.09021763997684
3634,82,38,1.69791666666667,0.78125,1,28,28,1.11049010673706
3635,83,38,1.71875,0.78125,1,11,11,1.13078100601184
3636,84,38,1.73958333333333,0.78125,1,26,26,1.15108945506513
3637,85,38,1.76041666666667,0.78125,1,25,25,1.1714146259475
3638,86,38,1.78125,0.78125,1,15,15,1.19175574136346
3639,87,38,1.80208333333333,0.78125,1,28,28,1.21211207090261
3640,88,38,1.82291666666667,0.78125,1,29,29,1.23248292759814
3641,89,38,1.84375,0.78125,1,13,13,1.25286766478055
3642,90,38,1.86458333333333,0.78125,1,16,16,1.27326567319773
3643,91,38,1.88541666666667,0.78125,1,20,20,1.29367637837582
3644,92,38,1.90625,0.78125,1,25,25,1.31409923819797
3645,93,38,1.92708333333333,0.78125,1,18,18,1.33453374068042
3646,94,38,1.94791666666667,0.78125,1,22,22,1.35497940192774
3647,95,38,1.96875,0.78125,1,15,15,1.37543576425067
3648,96,38,1.98958333333333,0.78125,1,23,23,1.39590239443193
3649,1,39,0.0104166666666667,0.802083333333333,1,21,21,0.45527921964517
3650,2,39,0.03125,0.802083333333333,1,18,18,0.437656617263507
3651,3,39,0.0520833333333333,0.802083333333333,1,19,19,0.420262603328747
3652,4,39,0.0729166666666667,0.802083333333333,1,20,20,0.403119980395405
3653,5,39,0.09375,0.802083333333333,1,25,25,0.386254286675953
3654,6,39,0.114583333333333,0.802083333333333,1,19,19,0.369694136397632
3655,7,39,0.135416666666667,0.802083333333333,1,21,21,0.35347159072348
3656,8,39,0.15625,0.802083333333333,1,21,21,0.33762255492685
3657,9,39,0.177083333333333,0.802083333333333,1,23,23,0.322187193266482
3658,10,39,0.197916666666667,0.802083333333333,1,27,27,0.307210346966872
3659,11,39,0.21875,0.802083333333333,1,17,17,0.292741932419978
3660,12,39,0.239583333333333,0.802083333333333,1,22,22,0.278837285814097
3661,13,39,0.260416666666667,0.802083333333333,1,18,18,0.26555740673587
3662,14,39,0.28125,0.802083333333333,1,16,16,0.252969037291003
3663,15,39,0.302083333333333,0.802083333333333,1,25,25,0.241144496319994
3664,16,39,0.322916666666667,0.802083333333333,1,10,10,0.230161173207742
3665,17,39,0.34375,0.802083333333333,1,16,16,0.220100577444052
3666,18,39,0.364583333333333,0.802083333333333,1,17,17,0.211046845459806
3667,19,39,0.385416666666667,0.802083333333333,1,20,20,0.203084633734809
3668,20,39,0.40625,0.802083333333333,1,22,22,0.196296384389354
3669,21,39,0.427083333333333,0.802083333333333,1,13,13,0.190759039378673
3670,22,39,0.447916666666667,0.802083333333333,1,22,22,0.186540395199212
3671,23,39,0.46875,0.802083333333333,1,23,23,0.183695411189859
3672,24,39,0.489583333333333,0.802083333333333,1,19,19,0.182262877678061
3673,25,39,0.510416666666667,0.802083333333333,1,21,21,0.182262877678061
3674,26,39,0.53125,0.802083333333333,1,15,15,0.183695411189859
3675,27,39,0.552083333333333,0.802083333333333,1,21,21,0.186540395199212
3676,28,39,0.572916666666667,0.802083333333333,1,22,22,0.190759039378673
3677,29,39,0.59375,0.802083333333333,1,16,16,0.196296384389354
3678,30,39,0.614583333333333,0.802083333333333,1,16,16,0.203084633734809
3679,31,39,0.635416666666667,0.802083333333333,1,22,22,0.211046845459806
3680,32,39,0.65625,0.802083333333333,1,19,19,0.220100577444052
3681,33,39,0.677083333333333,0.802083333333333,1,20,20,0.230161173207742
3682,34,39,0.697916666666667,0.802083333333333,1,31,31,0.241144496319994
3683,35,39,0.71875,0.802083333333333,1,24,24,0.252969037291003
3684,36,39,0.739583333333333,0.802083333333333,1,19,19,0.26555740673587
3685,37,39,0.760416666666667,0.802083333333333,1,21,21,0.278837285814097
3686,38,39,0.78125,0.802083333333333,1,20,20,0.292741932419978
3687,39,39,0.802083333333333,0.802083333333333,1,21,21,0.307210346966872
3688,40,39,0.822916666666667,0.802083333333333,1,18,18,0.322187193266482
3689,41,39,0.84375,0.802083333333333,1,25,25,0.33762255492685
3690,42,39,0.864583333333333,0.802083333333333,1,24,24,0.35347159072348
3691,43,39,0.885416666666667,0.802083333333333,1,21,21,0.369694136397632
3692,44,39,0.90625,0.802083333333333,1,23,23,0.386254286675953
3693,45,39,0.927083333333333,0.802083333333333,1,23,23,0.403119980395405
3694,46,39,0.947916666666667,0.802083333333333,1,12,12,0.420262603328747
3695,47,39,0.96875,0.802083333333333,1,12,12,0.437656617263507
3696,48,39,0.989583333333333,0.802083333333333,1,13,13,0.45527921964517
3697,49,39,1.01041666666667,0.802083333333333,1,24,24,0.473110035228615
3698,50,39,1.03125,0.802083333333333,1,19,19,0.491130839328026
3699,51,39,1.05208333333333,0.802083333333333,1,19,19,0.509325311124717
3700,52,39,1.07291666666667,0.802083333333333,1,18,18,0.527678814862909
3701,53,39,1.09375,0.802083333333333,1,32,32,0.546178206471645
3702,54,39,1.11458333333333,0.802083333333333,1,31,31,0.5648116630789
3703,55,39,1.13541666666667,0.802083333333333,1,13,13,0.583568532948678
3704,56,39,1.15625,0.802083333333333,1,20,20,0.602439203516654
3705,57,39,1.17708333333333,0.802083333333333,1,6,6,0.621414985386427
3706,58,39,1.19791666666667,0.802083333333333,1,14,14,0.640488010351832
3707,59,39,1.21875,0.802083333333333,1,22,22,0.659651141715176
3708,60,39,1.23958333333333,0.802083333333333,1,18,18,0.67889789536725
3709,61,39,1.26041666666667,0.802083333333333,1,22,22,0.698222370277311
3710,62,39,1.28125,0.802083333333333,1,20,20,0.717619187207276
3711,63,39,1.30208333333333,0.802083333333333,1,22,22,0.737083434613509
3712,64,39,1.32291666666667,0.802083333333333,1,15,15,0.756610620832052
3713,65,39,1.34375,0.802083333333333,1,14,14,0.776196631759893
3714,66,39,1.36458333333333,0.802083333333333,1,27,27,0.795837693347219
3715,67,39,1.38541666666667,0.802083333333333,1,26,26,0.815530338304904
3716,68,39,1.40625,0.802083333333333,1,27,27,0.835271376509198
3717,69,39,1.42708333333333,0.802083333333333,1,16,16,0.855057868653047
3718,70,39,1.44791666666667,0.802083333333333,1,21,21,0.874887102751977
3719,71,39,1.46875,0.802083333333333,1,17,17,0.894756573163129
3720,72,39,1.48958333333333,0.802083333333333,1,21,21,0.914663961819918
3721,73,39,1.51041666666667,0.802083333333333,1,12,12,0.934607121422739
3722,74,39,1.53125,0.802083333333333,1,16,16,0.954584060359066
3723,75,39,1.55208333333333,0.802083333333333,1,7,7,0.974592929154741
3724,76,39,1.57291666666667,0.802083333333333,1,12,12,0.994632008282953
3725,77,39,1.59375,0.802083333333333,1,18,18,1.01469969717885
3726,78,39,1.61458333333333,0.802083333333333,1,25,25,1.0347945043263
3727,79,39,1.63541666666667,0.802083333333333,1,21,21,1.05491503829946
3728,80,39,1.65625,0.802083333333333,1,14,14,1.07505999965599
3729,81,39,1.67708333333333,0.802083333333333,1,21,21,1.09522817359082
3730,82,39,1.69791666666667,0.802083333333333,1,15,15,1.11541842327025
3731,83,39,1.71875,0.802083333333333,1,33,33,1.13562968377535
3732,84,39,1.73958333333333,0.802083333333333,1,21,21,1.15586095659188
3733,85,39,1.76041666666667,0.802083333333333,1,14,14,1.17611130459112
3734,86,39,1.78125,0.802083333333333,1,22,22,1.19637984745201
3735,87,39,1.80208333333333,0.802083333333333,1,17,17,1.21666575748099
3736,88,39,1.82291666666667,0.802083333333333,1,18,18,1.23696825579017
3737,89,39,1.84375,0.802083333333333,1,12,12,1.25728660879926
3738,90,39,1.86458333333333,0.802083333333333,1,26,26,1.27762012503001
3739,91,39,1.88541666666667,0.802083333333333,1,6,6,1.29796815216547
3740,92,39,1.90625,0.802083333333333,1,7,7,1.31833007434934
3741,93,39,1.92708333333333,0.802083333333333,1,25,25,1.33870530970294
3742,94,39,1.94791666666667,0.802083333333333,1,19,19,1.35909330804006
3743,95,39,1.96875,0.802083333333333,1,18,18,1.37949354876164
3744,96,39,1.98958333333333,0.802083333333333,1,15,15,1.39990553891425
3745,1,40,0.0104166666666667,0.822916666666667,1,15,15,0.466487010844135
3746,2,40,0.03125,0.822916666666667,1,21,21,0.449211503846427
3747,3,40,0.0520833333333333,0.822916666666667,1,14,14,0.432181595029107
3748,4,40,0.0729166666666667,0.822916666666667,1,24,24,0.415420719829017
3749,5,40,0.09375,0.822916666666667,1,18,18,0.398954946128381
3750,6,40,0.114583333333333,0.822916666666667,1,17,17,0.382813266089465
3751,7,40,0.135416666666667,0.822916666666667,1,27,27,0.36702790531504
3752,8,40,0.15625,0.822916666666667,1,23,23,0.351634642611324
3753,9,40,0.177083333333333,0.822916666666667,1,13,13,0.336673129516312
3754,10,40,0.197916666666667,0.822916666666667,1,23,23,0.322187193266482
3755,11,40,0.21875,0.822916666666667,1,19,19,0.308225099814468
3756,12,40,0.239583333333333,0.822916666666667,1,29,29,0.294839744827914
3757,13,40,0.260416666666667,0.822916666666667,1,22,22,0.282088730533725
3758,14,40,0.28125,0.822916666666667,1,33,33,0.270034275559355
3759,15,40,0.302083333333333,0.822916666666667,1,21,21,0.258742895056205
3760,16,40,0.322916666666667,0.822916666666667,1,8,8,0.248284781867994
3761,17,40,0.34375,0.822916666666667,1,4,4,0.238732819952553
3762,18,40,0.364583333333333,0.822916666666667,1,17,17,0.230161173207742
3763,19,40,0.385416666666667,0.822916666666667,1,15,15,0.222643420904136
3764,20,40,0.40625,0.822916666666667,1,30,30,0.216250258157687
3765,21,40,0.427083333333333,0.822916666666667,1,16,16,0.211046845459806
3766,22,40,0.447916666666667,0.822916666666667,1,21,21,0.207089968085575
3767,23,40,0.46875,0.822916666666667,1,16,16,0.20442523963328
3768,24,40,0.489583333333333,0.822916666666667,1,21,21,0.203084633734809
3769,25,40,0.510416666666667,0.822916666666667,1,17,17,0.203084633734809
3770,26,40,0.53125,0.822916666666667,1,17,17,0.20442523963328
3771,27,40,0.552083333333333,0.822916666666667,1,35,35,0.207089968085575
3772,28,40,0.572916666666667,0.822916666666667,1,22,22,0.211046845459806
3773,29,40,0.59375,0.822916666666667,1,20,20,0.216250258157687
3774,30,40,0.614583333333333,0.822916666666667,1,14,14,0.222643420904136
3775,31,40,0.635416666666667,0.822916666666667,1,17,17,0.230161173207742
3776,32,40,0.65625,0.822916666666667,1,19,19,0.238732819952553
3777,33,40,0.677083333333333,0.822916666666667,1,27,27,0.248284781867993
3778,34,40,0.697916666666667,0.822916666666667,1,27,27,0.258742895056205
3779,35,40,0.71875,0.822916666666667,1,22,22,0.270034275559355
3780,36,40,0.739583333333333,0.822916666666667,1,25,25,0.282088730533725
3781,37,40,0.760416666666667,0.822916666666667,1,26,26,0.294839744827914
3782,38,40,0.78125,0.822916666666667,1,14,14,0.308225099814468
3783,39,40,0.802083333333333,0.822916666666667,1,18,18,0.322187193266482
3784,40,40,0.822916666666667,0.822916666666667,1,20,20,0.336673129516312
3785,41,40,0.84375,0.822916666666667,1,28,28,0.351634642611324
3786,42,40,0.864583333333333,0.822916666666667,1,16,16,0.36702790531504
3787,43,40,0.885416666666667,0.822916666666667,1,19,19,0.382813266089465
3788,44,40,0.90625,0.822916666666667,1,15,15,0.398954946128381
3789,45,40,0.927083333333333,0.822916666666667,1,25,25,0.415420719829017
3790,46,40,0.947916666666667,0.822916666666667,1,18,18,0.432181595029107
3791,47,40,0.96875,0.822916666666667,1,15,15,0.449211503846427
3792,48,40,0.989583333333333,0.822916666666667,1,16,16,0.466487010844135
3793,49,40,1.01041666666667,0.822916666666667,1,9,9,0.483987042263509
3794,50,40,1.03125,0.822916666666667,1,16,16,0.501692637974032
3795,51,40,1.05208333333333,0.822916666666667,1,22,22,0.519586726375365
3796,52,40,1.07291666666667,0.822916666666667,1,13,13,0.537653921569358
3797,53,40,1.09375,0.822916666666667,1,14,14,0.555880341562847
3798,54,40,1.11458333333333,0.822916666666667,1,16,16,0.574253445956318
3799,55,40,1.13541666666667,0.822916666666667,1,28,28,0.592761891439833
3800,56,40,1.15625,0.822916666666667,1,24,24,0.611395403397582
3801,57,40,1.17708333333333,0.822916666666667,1,31,31,0.630144661974535
3802,58,40,1.19791666666667,0.822916666666667,1,24,24,0.649001201053823
3803,59,40,1.21875,0.822916666666667,1,21,21,0.66795731871156
3804,60,40,1.23958333333333,0.822916666666667,1,25,25,0.687005997843607
3805,61,40,1.26041666666667,0.822916666666667,1,7,7,0.706140835787431
3806,62,40,1.28125,0.822916666666667,1,19,19,0.725355981886395
3807,63,40,1.30208333333333,0.822916666666667,1,22,22,0.744646082060297
3808,64,40,1.32291666666667,0.822916666666667,1,18,18,0.764006229553213
3809,65,40,1.34375,0.822916666666667,1,23,23,0.783431921126939
3810,66,40,1.36458333333333,0.822916666666667,1,18,18,0.802919018055695
3811,67,40,1.38541666666667,0.822916666666667,1,22,22,0.822463711355627
3812,68,40,1.40625,0.822916666666667,1,33,33,0.842062490751568
3813,69,40,1.42708333333333,0.822916666666667,1,14,14,0.861712116944451
3814,70,40,1.44791666666667,0.822916666666667,1,16,16,0.881409596796214
3815,71,40,1.46875,0.822916666666667,1,24,24,0.901152161096039
3816,72,40,1.48958333333333,0.822916666666667,1,8,8,0.920937244612864
3817,73,40,1.51041666666667,0.822916666666667,1,17,17,0.94076246817508
3818,74,40,1.53125,0.822916666666667,1,17,17,0.960625622549785
3819,75,40,1.55208333333333,0.822916666666667,1,16,16,0.980524653921433
3820,76,40,1.57291666666667,0.822916666666667,1,18,18,1.00045765079374
3821,77,40,1.59375,0.822916666666667,1,19,19,1.02042283215968
3822,78,40,1.61458333333333,0.822916666666667,1,17,17,1.0404185368028
3823,79,40,1.63541666666667,0.822916666666667,1,28,28,1.060443213609
3824,80,40,1.65625,0.822916666666667,1,23,23,1.0804954127822
3825,81,40,1.67708333333333,0.822916666666667,1,30,30,1.10057377786934
3826,82,40,1.69791666666667,0.822916666666667,1,24,24,1.12067703851119
3827,83,40,1.71875,0.822916666666667,1,14,14,1.14080400384481
3828,84,40,1.73958333333333,0.822916666666667,1,24,24,1.16095355649176
3829,85,40,1.76041666666667,0.822916666666667,1,14,14,1.18112464707353
3830,86,40,1.78125,0.822916666666667,1,15,15,1.20131628920221
3831,87,40,1.80208333333333,0.822916666666667,1,9,9,1.22152755489984
3832,88,40,1.82291666666667,0.822916666666667,1,24,24,1.24175757040508
3833,89,40,1.84375,0.822916666666667,1,11,11,1.26200551233022
3834,90,40,1.86458333333333,0.822916666666667,1,25,25,1.28227060413539
3835,91,40,1.88541666666667,0.822916666666667,1,23,23,1.30255211289038
3836,92,40,1.90625,0.822916666666667,1,22,22,1.3228493462975
3837,93,40,1.92708333333333,0.822916666666667,1,15,15,1.34316164995153
3838,94,40,1.94791666666667,0.822916666666667,1,26,26,1.36348840481556
3839,95,40,1.96875,0.822916666666667,1,26,26,1.38382902489316
3840,96,40,1.98958333333333,0.822916666666667,1,30,30,1.40418295507972
3841,1,41,0.0104166666666667,0.84375,1,18,18,0.478210583973385
3842,2,41,0.03125,0.84375,1,7,7,0.461283601179321
3843,3,41,0.0520833333333333,0.84375,1,18,18,0.444617926369485
3844,4,41,0.0729166666666667,0.84375,1,34,34,0.428237390289199
3845,5,41,0.09375,0.84375,1,23,23,0.4121683239352
3846,6,41,0.114583333333333,0.84375,1,22,22,0.396439802343356
3847,7,41,0.135416666666667,0.84375,1,16,16,0.381083894616904
3848,8,41,0.15625,0.84375,1,33,33,0.366135912065751
3849,9,41,0.177083333333333,0.84375,1,28,28,0.351634642611324
3850,10,41,0.197916666666667,0.84375,1,10,10,0.33762255492685
3851,11,41,0.21875,0.84375,1,20,20,0.324145950110997
3852,12,41,0.239583333333333,0.84375,1,19,19,0.311255032176759
3853,13,41,0.260416666666667,0.84375,1,15,15,0.299003861689974
3854,14,41,0.28125,0.84375,1,21,21,0.287450150325166
3855,15,41,0.302083333333333,0.84375,1,18,18,0.276654849263745
3856,16,41,0.322916666666667,0.84375,1,32,32,0.266681483193137
3857,17,41,0.34375,0.84375,1,24,24,0.25759518667483
3858,18,41,0.364583333333333,0.84375,1,27,27,0.249461413561837
3859,19,41,0.385416666666667,0.84375,1,26,26,0.242344315227627
3860,20,41,0.40625,0.84375,1,19,19,0.236304820343481
3861,21,41,0.427083333333333,0.84375,1,24,24,0.231398495696521
3862,22,41,0.447916666666667,0.84375,1,27,27,0.227673318089138
3863,23,41,0.46875,0.84375,1,25,25,0.225167531787102
3864,24,41,0.489583333333333,0.84375,1,15,15,0.223907792067066
3865,25,41,0.510416666666667,0.84375,1,27,27,0.223907792067066
3866,26,41,0.53125,0.84375,1,18,18,0.225167531787102
3867,27,41,0.552083333333333,0.84375,1,22,22,0.227673318089138
3868,28,41,0.572916666666667,0.84375,1,7,7,0.231398495696521
3869,29,41,0.59375,0.84375,1,17,17,0.236304820343481
3870,30,41,0.614583333333333,0.84375,1,12,12,0.242344315227627
3871,31,41,0.635416666666667,0.84375,1,15,15,0.249461413561837
3872,32,41,0.65625,0.84375,1,23,23,0.25759518667483
3873,33,41,0.677083333333333,0.84375,1,27,27,0.266681483193137
3874,34,41,0.697916666666667,0.84375,1,11,11,0.276654849263745
3875,35,41,0.71875,0.84375,1,22,22,0.287450150325166
3876,36,41,0.739583333333333,0.84375,1,24,24,0.299003861689974
3877,37,41,0.760416666666667,0.84375,1,24,24,0.311255032176759
3878,38,41,0.78125,0.84375,1,23,23,0.324145950110997
3879,39,41,0.802083333333333,0.84375,1,19,19,0.33762255492685
3880,40,41,0.822916666666667,0.84375,1,26,26,0.351634642611324
3881,41,41,0.84375,0.84375,1,16,16,0.366135912065751
3882,42,41,0.864583333333333,0.84375,1,20,20,0.381083894616904
3883,43,41,0.885416666666667,0.84375,1,18,18,0.396439802343356
3884,44,41,0.90625,0.84375,1,26,26,0.4121683239352
3885,45,41,0.927083333333333,0.84375,1,20,20,0.428237390289199
3886,46,41,0.947916666666667,0.84375,1,20,20,0.444617926369485
3887,47,41,0.96875,0.84375,1,28,28,0.461283601179321
3888,48,41,0.989583333333333,0.84375,1,17,17,0.478210583973384
3889,49,41,1.01041666666667,0.84375,1,24,24,0.495377311989247
3890,50,41,1.03125,0.84375,1,20,20,0.512764272853643
3891,51,41,1.05208333333333,0.84375,1,13,13,0.530353803282832
3892,52,41,1.07291666666667,0.84375,1,16,16,0.548129904617691
3893,53,41,1.09375,0.84375,1,28,28,0.56607807500313
3894,54,41,1.11458333333333,0.84375,1,23,23,0.584185157548149
3895,55,41,1.13541666666667,0.84375,1,10,10,0.602439203516654
3896,56,41,1.15625,0.84375,1,28,28,0.620829349445606
3897,57,41,1.17708333333333,0.84375,1,21,21,0.639345707025316
3898,58,41,1.19791666666667,0.84375,1,25,25,0.657979264576577
