x_center,y_center,ux,uy,count,omega
0.758125,0.345313,0.256279,0.0410302,16,-215.979
0.759375,0.345313,0.412496,0.160795,13,-110.086
0.760625,0.345313,0.464697,0.0787117,16,-113.092
0.761875,0.345313,0.398562,0.174871,29,-123.921
0.763125,0.345313,0.567527,-0.116007,21,-160.281
0.764375,0.345313,0.293427,-0.12267,15,-2.69938
0.765625,0.345313,0.814868,0.0400893,16,339.801
0.766875,0.345313,0.710582,0.0976834,15,119.494
0.768125,0.345313,0.592596,0.0255092,13,-231.882
0.769375,0.345313,0.433776,0.0384084,24,88.7148
0.770625,0.345313,0.303339,0.0520565,22,-221.042
0.771875,0.345313,0.713224,-0.0168082,25,-133.514
0.773125,0.345313,0.472362,-0.0708747,26,-449.754
0.774375,0.345313,0.547183,-0.0404121,21,-171.536
0.775625,0.345313,0.23028,-0.0242807,15,484.134
0.776875,0.345313,0.37826,0.165844,21,279.51
0.778125,0.345313,0.363474,-0.101017,23,-146.758
0.779375,0.345313,0.50364,-0.087785,22,122.939
0.780625,0.345313,0.756251,-0.0489198,18,525.749
0.781875,0.345313,0.232643,0.0807719,25,41.7596
0.783125,0.345313,0.333297,0.158959,21,82.3144
0.784375,0.345313,0.510423,0.183198,21,116.909
0.785625,0.345313,0.394574,-0.267585,22,-241.633
0.786875,0.345313,0.0572387,-0.24613,17,26.3777
0.788125,0.345313,0.644928,0.163423,20,-29.8153
0.789375,0.345313,0.648673,-0.275916,20,61.7566
0.790625,0.345313,0.474915,0.0469134,20,-156.117
0.791875,0.345313,0.313474,-0.0120541,14,679.042
0.793125,0.345313,0.328677,0.345556,19,-113.077
0.794375,0.345313,0.552508,-0.177041,20,-164.401
0.795625,0.345313,0.620162,-0.175226,16,-65.5446
0.796875,0.345313,0.443779,-0.0150314,24,-78.9107
0.798125,0.345313,0.517729,-0.248854,13,294.329
0.799375,0.345313,0.445148,0.380261,16,-23.3055
0.000625,0.345937,0.224674,-0.136905,25,293.764
0.001875,0.345937,0.640962,0.11551,23,12.1213
0.003125,0.345937,0.62216,0.257169,26,-14.0973
0.004375,0.345937,0.49125,-0.123616,20,-35.3352
0.005625,0.345937,0.40901,-0.0343121,18,-11.0476
0.006875,0.345937,0.599673,-0.109589,25,-46.4093
0.008125,0.345937,0.589341,0.0304613,26,62.0345
0.009375,0.345937,0.672449,0.0186565,27,-76.1258
0.010625,0.345937,0.504443,0.120103,29,-205.698
0.011875,0.345937,0.792272,-0.209571,15,256.182
0.013125,0.345937,0.0366592,0.175667,30,-57.468
0.014375,0.345937,0.529406,-0.0677331,22,72.7678
0.015625,0.345937,0.248063,0.101444,21,-115.185
0.016875,0.345937,0.572559,-0.0393111,20,-489.291
0.018125,0.345937,0.506759,-0.192978,16,41.2088
0.019375,0.345937,0.684856,0.0929999,15,121.185
0.020625,0.345937,0.313359,-0.0385327,29,98.3431
0.021875,0.345937,0.127014,0.000307907,34,-190.78
0.023125,0.345937,0.675466,-0.0504567,14,-375.886
0.024375,0.345937,0.401121,-0.453032,21,101.449
0.025625,0.345937,0.342227,-0.219924,18,-32.3578
0.026875,0.345937,0.371636,-0.0850181,19,318.164
0.028125,0.345937,0.352675,-0.0885571,21,71.9856
0.029375,0.345937,0.333763,-0.146519,27,376.374
0.030625,0.345937,0.369309,0.148418,12,94.3709
0.031875,0.345937,0.412495,-0.16944,26,-62.5872
0.033125,0.345937,0.305788,-0.170157,17,313.383
0.034375,0.345937,0.46842,0.160992,18,-128.831
0.035625,0.345937,0.388836,0.112194,20,113.689
0.036875,0.345937,0.581722,-0.100218,19,-87.8838
0.038125,0.345937,0.234252,0.164796,19,-151.514
0.039375,0.345937,0.45617,-0.378542,9,-291.174
0.040625,0.345937,0.473475,-0.255552,17,230.782
0.041875,0.345937,0.43982,0.182474,24,174.785
0.043125,0.345937,0.351374,0.0687844,19,-69.2881
0.044375,0.345937,0.356926,0.00471371,15,-27.274
0.045625,0.345937,0.504594,-0.118829,17,25.6263
0.046875,0.345937,0.0418862,-0.0475419,19,-263.759
0.048125,0.345937,0.408112,-0.0774822,23,12.8378
0.049375,0.345937,0.243627,0.0790696,15,167.321
0.050625,0.345937,0.514095,0.0112928,19,-8.96444
0.051875,0.345937,0.502229,-0.151047,16,267.011
0.053125,0.345937,0.276983,0.189154,22,-57.7411
0.054375,0.345937,0.615686,-0.179648,24,-295.796
0.055625,0.345937,0.240988,-0.0725195,23,-113.093
0.056875,0.345937,0.51735,0.263905,16,-32.3357
0.058125,0.345937,0.412696,0.0969851,22,-161.769
0.059375,0.345937,0.366981,0.206243,22,-98.7392
0.060625,0.345937,0.411158,0.118404,20,-122.548
0.061875,0.345937,0.232495,-0.0672355,23,10.897
0.063125,0.345937,0.67644,0.0125346,19,29.3936
0.064375,0.345937,0.506941,0.0627359,24,138.491
0.065625,0.345937,0.345174,-0.0878242,21,142.193
0.066875,0.345937,0.637146,0.166884,15,116.229
0.068125,0.345937,0.643799,0.259446,23,-208.028
0.069375,0.345937,0.64284,0.0128332,15,5.49319
0.070625,0.345937,0.410725,0.0436727,22,-4.91553
0.071875,0.345937,0.435876,0.206729,18,155.151
0.073125,0.345937,0.603226,-0.0924438,17,-115.851
0.074375,0.345937,0.434911,-0.104426,32,-7.14954
0.075625,0.345937,0.187362,-0.222838,21,66.6649
0.076875,0.345937,0.373796,-0.261418,16,132.061
0.078125,0.345937,0.451588,-0.0699975,24,272.448
0.079375,0.345937,0.090835,0.195348,29,42.9986
0.080625,0.345937,0.58379,-0.0562501,19,-339.201
0.081875,0.345937,0.762856,-0.000278865,14,-510.387
0.083125,0.345937,0.318031,-0.167537,21,37.1432
0.084375,0.345937,0.388869,-0.070762,31,158.964
0.085625,0.345937,0.536187,0.341842,19,187.258
0.086875,0.345937,0.29074,-0.0813847,20,-5.64369
0.088125,0.345937,0.481519,-0.0548978,22,156.348
0.089375,0.345937,0.0353284,-0.159583,18,-167.588
0.090625,0.345937,0.334074,-0.0290503,7,192.639
0.091875,0.345937,0.516534,0.201857,16,-238.862
0.093125,0.345937,0.292821,-0.291835,23,168.181
0.094375,0.345937,0.525563,0.395436,17,-69.1306
0.095625,0.345937,0.505602,0.012034,15,-139.432
0.096875,0.345937,0.675581,-0.0981859,19,-28.7848
0.098125,0.345937,0.205679,0.0477566,23,175.014
0.099375,0.345937,0.892954,0.123652,16,-2.39959
0.100625,0.345937,0.434475,0.0723983,29,-147.195
0.101875,0.345937,0.471833,-0.375376,30,-67.9687
0.103125,0.345937,0.326791,-0.0246913,22,333.496
0.104375,0.345937,0.370024,0.231061,28,-54.3544
0.105625,0.345937,0.869703,0.0551525,21,81.4119
0.106875,0.345937,0.34013,0.241308,24,-247.739
0.108125,0.345937,0.437652,-0.0795201,24,226.193
0.109375,0.345937,0.34467,0.0863572,17,230.537
0.110625,0.345937,0.323586,0.091295,21,179.959
0.111875,0.345937,0.498639,0.0465005,24,276.907
0.113125,0.345937,0.547632,0.059121,17,105.381
0.114375,0.345937,0.364822,0.061762,19,-82.033
0.115625,0.345937,0.6105,-0.116174,18,23.6264
0.116875,0.345937,0.403473,0.134343,24,-72.96
0.118125,0.345937,0.586346,-0.167079,23,106.347
0.119375,0.345937,0.625093,-0.11312,15,-24.1716
0.120625,0.345937,0.293876,-0.0174357,17,-52.004
0.121875,0.345937,0.737869,-0.300616,20,-226.85
0.123125,0.345937,0.437603,-0.2255,17,255.968
0.124375,0.345937,0.528424,-0.164725,30,133.753
0.125625,0.345937,0.281888,-0.0743341,23,302.01
0.126875,0.345937,0.392744,0.225435,24,235.5
0.128125,0.345937,0.319172,0.126631,20,-346.537
0.129375,0.345937,0.118275,-0.451263,16,59.2946
0.130625,0.345937,0.504423,-0.179447,23,106.45
0.131875,0.345937,0.644289,0.178177,32,123.071
0.133125,0.345937,0.69192,-0.0116486,27,-154.011
0.134375,0.345937,0.509148,-0.0242383,24,-107.59
0.135625,0.345937,0.455246,0.201039,20,-94.1592
0.136875,0.345937,0.244692,0.0698389,16,51.156
0.138125,0.345937,0.439245,0.178346,22,68.3473
0.139375,0.345937,0.301144,0.0133202,20,16.4051
0.140625,0.345937,0.480065,-0.0651182,23,116.846
0.141875,0.345937,0.238338,0.108523,21,-189.804
0.143125,0.345937,0.446158,-0.131187,19,202.066
0.144375,0.345937,0.675334,0.299205,15,-224.513
0.145625,0.345937,0.301862,0.0641062,19,-242.143
0.146875,0.345937,0.302444,-0.0385785,24,142.854
0.148125,0.345937,0.43097,0.0880409,25,243.118
0.149375,0.345937,0.701902,0.132138,18,-35.6924
0.150625,0.345937,0.346632,0.148683,21,223.212
0.151875,0.345937,0.585041,0.0842324,24,-355.163
0.153125,0.345937,0.155145,0.0466157,19,-197.389
0.154375,0.345937,0.752365,0.00988402,13,-258.873
0.155625,0.345937,0.547561,-0.0425172,17,36.1727
0.156875,0.345937,0.445297,0.193987,16,52.7465
0.158125,0.345937,0.697057,-0.00440186,23,172.878
0.159375,0.345937,0.286361,0.105243,27,-24.9321
0.160625,0.345937,0.486168,0.0974027,32,-126.517
0.161875,0.345937,0.395615,0.12494,22,-247.52
0.163125,0.345937,0.178221,0.013741,19,-218.288
0.164375,0.345937,0.685058,-0.13868,23,-115.91
0.165625,0.345937,0.691302,-0.0385777,19,-263.326
0.166875,0.345937,0.501015,-0.120077,24,-147.985
0.168125,0.345937,0.415692,-0.111268,27,303.01
0.169375,0.345937,0.420281,0.324517,16,-193.944
0.170625,0.345937,0.624631,-0.0663899,24,-46.6379
0.171875,0.345937,0.502202,-0.105683,23,160.328
0.173125,0.345937,0.53337,-0.00278638,19,-412.933
0.174375,0.345937,0.018728,-0.391489,17,200.687
0.175625,0.345937,0.492271,0.122643,22,-29.4503
0.176875,0.345937,0.414512,-0.0863155,27,-10.9872
0.178125,0.345937,0.302224,-0.111212,18,236.292
0.179375,0.345937,0.222677,0.127057,23,-103.409
0.180625,0.345937,0.499079,-0.399596,17,-123.083
0.181875,0.345937,0.199639,-0.307087,18,-51.9628
0.183125,0.345937,0.344298,-0.258694,28,-217.347
0.184375,0.345937,0.24286,-0.26232,23,270.173
0.185625,0.345937,0.448287,-0.124821,23,404.114
0.186875,0.345937,0.563628,0.110981,20,-39.4495
0.188125,0.345937,0.711629,-0.17131,23,138.172
0.189375,0.345937,0.768129,-0.181724,26,-2.27348
0.190625,0.345937,0.471224,0.0931897,20,182.682
0.191875,0.345937,0.53322,0.0785218,21,186.237
0.193125,0.345937,0.660944,0.0441083,20,113.994
0.194375,0.345937,0.380038,0.0629284,19,-30.574
0.195625,0.345937,0.755069,0.212294,23,-389.911
0.196875,0.345937,0.330378,0.117377,19,-85.2925
0.198125,0.345937,0.242385,-0.12705,19,-19.5305
0.199375,0.345937,0.597028,0.0702788,24,11.8458
0.200625,0.345937,0.347513,-0.586853,16,162.435
0.201875,0.345937,0.48105,0.0210135,22,409.141
0.203125,0.345937,0.221872,-0.0898572,20,-28.6218
0.204375,0.345937,0.601275,0.0690449,21,-55.4258
0.205625,0.345937,0.218068,-0.142067,26,20.4219
0.206875,0.345937,0.28697,-0.134043,23,-329.651
0.208125,0.345937,0.451611,-0.201622,15,3.69047
0.209375,0.345937,0.429874,0.0450632,22,-62.3628
0.210625,0.345937,0.478883,-0.468505,20,-327.57
0.211875,0.345937,0.169175,-0.06147,15,190.258
0.213125,0.345937,0.463795,-0.185285,25,-94.4015
0.214375,0.345937,0.698068,0.163597,21,156.666
0.215625,0.345937,0.461575,0.0244954,23,-325.4
0.216875,0.345937,0.530068,0.115033,29,281.257
0.218125,0.345937,0.3736,-0.0425983,21,-174.571
0.219375,0.345937,0.292176,0.185191,15,128.966
0.220625,0.345937,0.161534,0.250025,21,-130.803
0.221875,0.345937,0.69945,-0.225437,19,-22.9275
0.223125,0.345937,0.429075,-0.105532,18,2.38268
0.224375,0.345937,0.342286,-0.0488689,29,-86.8457
0.225625,0.345937,0.476117,-0.115746,26,86.0628
0.226875,0.345937,0.602498,-0.0149996,18,-74.8329
0.228125,0.345937,0.479373,-0.0686546,26,-43.9145
0.229375,0.345937,0.590743,0.0998452,29,-18.0831
0.230625,0.345937,0.80496,0.200115,14,-431.216
0.231875,0.345937,0.398215,0.0317478,14,13.0775
0.233125,0.345937,0.365601,0.105161,19,53.0919
0.234375,0.345937,0.504754,0.296549,20,-234.74
0.235625,0.345937,0.518972,0.14599,22,-407.968
0.236875,0.345937,0.26893,0.018168,22,149.746
0.238125,0.345937,0.162232,0.25586,16,-139.264
0.239375,0.345937,0.423497,-0.127016,30,82.0238
0.240625,0.345937,0.659532,0.184693,20,214.153
0.241875,0.345937,0.605248,0.191511,16,228.659
0.243125,0.345937,0.818467,0.137714,16,-51.8851
0.244375,0.345937,0.228336,0.181917,25,132.799
0.245625,0.345937,0.428846,-0.0841887,17,-127.02
0.246875,0.345937,0.707514,0.239231,12,-33.7712
0.248125,0.345937,0.559196,0.00928014,24,-148.904
0.249375,0.345937,0.519841,0.212459,20,154.989
0.250625,0.345937,0.684622,-0.189981,24,-362.28
0.251875,0.345937,0.7666,-0.589371,16,78.1406
0.253125,0.345937,0.637187,0.175603,18,364.581
0.254375,0.345937,0.655598,0.334896,17,-35.4359
0.255625,0.345937,0.438935,-0.0652082,20,-132.549
0.256875,0.345937,0.460744,0.138665,26,-316.308
0.258125,0.345937,0.568805,-0.0308625,22,55.3976
0.259375,0.345937,0.314857,0.449756,18,373.141
0.260625,0.345937,0.290002,-0.0505013,20,-189.953
0.261875,0.345937,0.595836,0.156616,20,87.1408
0.263125,0.345937,0.589367,0.127897,13,-156.868
0.264375,0.345937,0.480374,0.106588,19,-63.4002
0.265625,0.345937,0.507709,-0.32464,21,-216.846
0.266875,0.345937,0.444377,0.0689337,28,49.0453
0.268125,0.345937,0.50379,-0.0757749,21,52.3576
0.269375,0.345937,0.384257,-0.232058,20,48.46
0.270625,0.345937,0.619767,-0.0634322,18,130.273
0.271875,0.345937,0.462749,0.127241,21,-78.8617
0.273125,0.345937,0.614974,-0.0474502,24,-3.72388
0.274375,0.345937,0.933448,0.0161401,19,11.9286
0.275625,0.345937,0.465773,0.0819688,18,-192.357
0.276875,0.345937,0.383506,-0.140898,24,-29.1765
0.278125,0.345937,0.601409,0.017774,26,29.4232
0.279375,0.345937,0.433742,-0.13315,24,-168.393
0.280625,0.345937,0.411907,-0.24516,24,115.812
0.281875,0.345937,0.369481,0.15203,11,189.059
0.283125,0.345937,0.561576,-0.0442956,23,149.126
0.284375,0.345937,0.411659,0.0300461,19,-234.645
0.285625,0.345937,0.52791,0.0436523,20,204.873
0.286875,0.345937,0.571286,-0.0322172,20,-156.533
0.288125,0.345937,0.454129,0.00357519,17,35.7276
0.289375,0.345937,0.353784,0.271594,23,3.03276
0.290625,0.345937,0.419097,-0.0605253,14,-738.751
0.291875,0.345937,0.650117,-0.208924,19,-69.5823
0.293125,0.345937,0.30135,-0.0040766,20,207.475
0.294375,0.345937,0.391424,0.0957301,18,-33.826
0.295625,0.345937,0.328333,-0.151892,25,86.5013
0.296875,0.345937,0.432013,0.205046,21,259.317
0.298125,0.345937,0.518634,0.0525316,27,-117.285
0.299375,0.345937,0.471588,-0.00157441,37,92.4791
0.300625,0.345937,0.319964,-0.418629,12,-58.9648
0.301875,0.345937,0.143208,0.105255,17,134.13
0.303125,0.345937,0.281082,-0.136912,22,-51.5041
0.304375,0.345937,0.471999,0.143821,30,29.1605
0.305625,0.345937,0.57883,0.180038,20,293.58
0.306875,0.345937,0.264288,0.00969605,20,41.8677
0.308125,0.345937,0.274632,-0.0190699,25,-151.658
0.309375,0.345937,0.231491,-0.120737,23,-218.944
0.310625,0.345937,0.456208,0.0954842,26,167.228
0.311875,0.345937,0.696217,0.17873,19,-303.982
0.313125,0.345937,0.768456,0.0638767,18,-270.776
0.314375,0.345937,0.320689,-0.31211,19,310.712
0.315625,0.345937,0.50881,-0.1105,28,75.0515
0.316875,0.345937,0.382324,0.239721,18,359.965
0.318125,0.345937,0.737645,0.395088,12,-390.519
0.319375,0.345937,0.481614,-0.149911,20,-171.64
0.320625,0.345937,0.460388,-0.219594,24,-31.0641
0.321875,0.345937,0.271156,0.0660067,20,-9.06435
0.323125,0.345937,0.459928,0.00518291,19,264.891
0.324375,0.345937,0.569652,0.12325,23,-118.816
0.325625,0.345937,0.344314,0.0586218,23,-62.3096
0.326875,0.345937,0.642704,-0.094717,22,-185.775
0.328125,0.345937,0.343704,0.111986,32,183.271
0.329375,0.345937,0.390936,-0.122608,20,2.00222
0.330625,0.345937,0.446027,0.246045,19,31.5186
0.331875,0.345937,0.330293,0.00851433,25,-609.477
0.333125,0.345937,0.341113,-0.171294,22,-226.624
0.334375,0.345937,0.382021,-0.381387,17,213.568
0.335625,0.345937,0.471637,0.204052,20,265.524
0.336875,0.345937,0.477769,-0.0883563,17,69.0635
0.338125,0.345937,0.490806,0.129382,19,-217.615
0.339375,0.345937,0.679856,0.171813,13,-142.051
0.340625,0.345937,0.338284,-0.069602,23,39.3809
0.341875,0.345937,0.479324,0.05667,18,7.49111
0.343125,0.345937,0.344059,0.098049,21,6.57182
0.344375,0.345937,0.523669,-0.556926,23,-196.404
0.345625,0.345937,0.654649,-0.046809,25,-158.292
0.346875,0.345937,0.564131,-0.204106,15,40.9477
0.348125,0.345937,0.617077,-0.0245863,27,-37.5254
0.349375,0.345937,0.488021,0.0859902,32,-74.6079
0.350625,0.345937,0.237304,0.405719,17,-232.828
0.351875,0.345937,0.248065,-0.0532577,24,-246.311
0.353125,0.345937,0.330497,0.229371,23,125.141
0.354375,0.345937,0.487163,0.013921,22,-105.957
0.355625,0.345937,0.217303,0.0333045,24,-14.6185
0.356875,0.345937,0.573829,-0.268678,16,280.984
0.358125,0.345937,0.314154,-0.353671,19,272.137
0.359375,0.345937,0.594944,0.185974,17,281.256
0.360625,0.345937,0.584868,0.0191738,24,115.114
0.361875,0.345937,0.775484,-0.0329597,14,-26.217
0.363125,0.345937,0.592032,0.0920961,23,246.516
0.364375,0.345937,0.393882,0.244708,25,43.3383
0.365625,0.345937,0.614112,-0.120126,18,144.396
0.366875,0.345937,0.00539706,-0.252803,14,139.983
0.368125,0.345937,0.547766,0.0359051,18,501.409
0.369375,0.345937,0.265752,0.320188,15,93.8957
0.370625,0.345937,0.389888,-0.192671,20,-103.034
0.371875,0.345937,0.395752,0.28716,20,-95.1871
0.373125,0.345937,0.702398,0.0969244,28,-161.1
0.374375,0.345937,0.276502,-0.0816665,24,182.765
0.375625,0.345937,0.426778,0.188857,25,96.6792
0.376875,0.345937,0.66861,0.293067,20,36.4143
0.378125,0.345937,0.35775,0.0733273,33,357.89
0.379375,0.345937,0.51112,0.277417,16,141.06
0.380625,0.345937,0.224016,-0.180456,26,124.596
0.381875,0.345937,0.46566,0.255379,18,-90.9117
0.383125,0.345937,0.215896,0.170902,20,-108.223
0.384375,0.345937,0.661055,0.308573,21,78.4554
0.385625,0.345937,0.460356,0.197859,17,-142.728
0.386875,0.345937,0.13223,0.102296,16,-193.003
0.388125,0.345937,0.617094,0.0893751,23,300.681
0.389375,0.345937,0.34244,-0.0249969,16,-216.292
0.390625,0.345937,0.600777,0.147367,21,203.075
0.391875,0.345937,0.487447,0.218475,18,138.164
0.393125,0.345937,0.907879,-0.0457858,29,-199.028
0.394375,0.345937,0.645978,-0.153058,22,290.659
0.395625,0.345937,0.344382,-0.0909163,14,-4.17628
0.396875,0.345937,0.564847,0.0651266,21,270.064
0.398125,0.345937,0.759804,0.0870597,13,313.684
0.399375,0.345937,0.468105,-0.0206637,22,5.60951
0.400625,0.345937,0.372863,0.0814497,20,-115.888
0.401875,0.345937,0.542307,-0.0720923,12,-126.455
0.403125,0.345937,0.328637,0.219075,18,-233.461
0.404375,0.345937,0.528398,-0.263846,17,145.465
0.405625,0.345937,0.383709,0.101259,18,72.564
0.406875,0.345937,0.351033,0.0940285,19,-254.045
0.408125,0.345937,0.376411,0.0180028,22,-54.7495
0.409375,0.345937,0.343909,0.139909,23,-87.8593
0.410625,0.345937,0.68352,-0.297837,25,262.2
0.411875,0.345937,0.340886,0.0363609,18,496.117
0.413125,0.345937,0.408797,-0.156834,19,-19.731
0.414375,0.345937,0.300522,0.27013,12,134.857
0.415625,0.345937,0.690747,-0.196982,17,-82.8038
0.416875,0.345937,0.485096,0.18168,21,422.14
0.418125,0.345937,0.886172,0.156828,16,54.0851
0.419375,0.345937,0.647461,0.0988417,26,-193.941
0.420625,0.345937,0.327585,-0.0723348,22,-15.578
0.421875,0.345937,0.35962,-0.0298604,32,75.3224
0.423125,0.345937,0.370249,0.0191045,21,-75.9507
0.424375,0.345937,0.414789,-0.134393,23,264.56
0.425625,0.345937,0.330563,-0.170683,14,174.981
0.426875,0.345937,0.358626,0.132027,16,-330.18
0.428125,0.345937,0.56108,0.165804,24,50.5285
0.429375,0.345937,0.857893,0.00780558,20,-275.529
0.430625,0.345937,0.442494,-0.0486043,22,-17.186
0.431875,0.345937,0.649502,-0.160428,16,-76.6938
0.433125,0.345937,0.582911,0.0902695,12,2.49705
0.434375,0.345937,0.360144,-0.0629878,24,-4.45016
0.435625,0.345937,0.506525,0.0198947,30,97.1323
0.436875,0.345937,0.338389,0.0510685,34,-36.6557
0.438125,0.345937,0.0329406,-0.152839,19,-123.495
0.439375,0.345937,0.292224,-0.219324,25,53.7798
0.440625,0.345937,0.56494,0.0558134,17,413.029
0.441875,0.345937,0.159603,0.0191814,17,-251.66
0.443125,0.345937,0.45521,0.027347,30,104.406
0.444375,0.345937,0.56087,-0.23347,20,-451.769
0.445625,0.345937,0.461349,-0.2071,18,397.587
0.446875,0.345937,0.396835,0.161368,15,190.829
0.448125,0.345937,0.139193,0.138312,24,47.4592
0.449375,0.345937,0.387783,-0.195037,14,-312.13
0.450625,0.345937,0.586175,-0.0687117,11,68.0723
0.451875,0.345937,0.496954,0.0433988,29,-312.431
0.453125,0.345937,0.48167,0.0759557,29,-206.986
0.454375,0.345937,0.177734,0.0230987,15,100.668
0.455625,0.345937,0.511193,0.0244873,17,-152.724
0.456875,0.345937,0.161285,-0.180314,21,-9.6227
0.458125,0.345937,0.188312,0.0567815,14,410.016
0.459375,0.345937,0.558138,0.127342,24,-278.738
0.460625,0.345937,0.552898,-0.097974,25,-91.9781
0.461875,0.345937,0.591033,0.0236352,18,7.49041
0.463125,0.345937,0.441971,-0.167558,24,-307.649
0.464375,0.345937,0.750646,-0.0305136,14,-82.7738
0.465625,0.345937,0.403918,-0.257182,15,77.8452
0.466875,0.345937,0.372654,0.168408,20,320.268
0.468125,0.345937,0.673262,0.167218,17,329.822
0.469375,0.345937,0.165862,0.214996,24,-263.76
0.470625,0.345937,0.692885,-0.147092,17,-342.671
0.471875,0.345937,0.329656,-0.110523,22,323.992
0.473125,0.345937,0.439591,0.12473,13,227.525
0.474375,0.345937,0.274626,0.12634,14,-95.0207
0.475625,0.345937,0.700134,0.0518284,20,-177.461
0.476875,0.345937,0.401211,-0.0197702,21,27.641
0.478125,0.345937,0.395142,-0.0690788,25,-97.3302
0.479375,0.345937,0.341427,-0.102619,19,5.92943
0.480625,0.345937,0.250405,-0.117573,32,-188.946
0.481875,0.345937,0.453736,0.288149,20,160.409
0.483125,0.345937,0.47235,-0.0362094,22,35.2651
0.484375,0.345937,0.298124,-0.0787358,19,2.23368
0.485625,0.345937,0.519315,0.0267789,19,25.1116
0.486875,0.345937,0.505832,0.163987,30,-239.254
0.488125,0.345937,0.46824,0.01745,21,-240.667
0.489375,0.345937,0.45078,0.0929826,21,36.7173
0.490625,0.345937,0.899488,0.292697,12,-332.783
0.491875,0.345937,0.543991,0.237948,21,-35.9673
0.493125,0.345937,0.681301,-0.0850512,25,-344.874
0.494375,0.345937,0.622998,-0.183155,16,-118.269
0.495625,0.345937,0.503768,-0.395581,23,-68.4375
0.496875,0.345937,0.345358,0.166377,23,61.8471
0.498125,0.345937,0.391383,-0.0176914,20,15.1405
0.499375,0.345937,0.182191,0.0725657,14,-167.44
0.500625,0.345937,0.255775,-0.19534,29,145.008
0.501875,0.345937,0.335652,-0.285851,26,-118.939
0.503125,0.345937,0.367221,0.0587716,16,255.653
0.504375,0.345937,0.433484,-0.13415,31,-20.0838
0.505625,0.345937,0.619526,0.0202303,25,22.8791
0.506875,0.345937,0.43781,-0.163499,23,52.288
0.508125,0.345937,0.882687,0.210957,12,-276.681
0.509375,0.345937,0.332212,-0.149305,21,-51.7423
0.510625,0.345937,0.46347,-0.037643,18,3.47432
0.511875,0.345937,0.423315,-0.0864539,16,-96.8305
0.513125,0.345937,0.621248,-0.0712646,28,101.352
0.514375,0.345937,0.369253,-0.0131209,21,29.411
0.515625,0.345937,0.253701,-0.142395,23,72.7335
0.516875,0.345937,0.570318,-0.161354,25,-201.27
0.518125,0.345937,0.332909,0.00952258,29,-20.981
0.519375,0.345937,0.212437,-0.267713,12,-94.0474
0.520625,0.345937,0.875124,0.0575275,17,378.32
0.521875,0.345937,0.235838,0.218091,23,-34.3779
0.523125,0.345937,0.397772,0.168956,24,-409.342
0.524375,0.345937,0.334577,0.109831,19,-163.9
0.525625,0.345937,0.433408,0.188383,13,-26.5675
0.526875,0.345937,0.518025,0.118131,21,153.987
0.528125,0.345937,0.42133,-0.0681377,14,-126.111
0.529375,0.345937,0.314065,0.0193163,16,44.8309
0.530625,0.345937,0.328049,-0.0232138,20,12.1179
0.531875,0.345937,0.384936,-0.13559,26,95.5728
0.533125,0.345937,0.459699,0.1779,17,157.68
0.534375,0.345937,0.741151,0.238239,16,-366.276
0.535625,0.345937,0.357963,-0.13725,20,-1.57673
0.536875,0.345937,0.318708,0.148833,16,168.547
0.538125,0.345937,0.419989,0.0767096,21,-110.642
0.539375,0.345937,0.356351,-0.148099,17,-64.0969
0.540625,0.345937,0.764925,0.246235,14,116.56
0.541875,0.345937,0.698345,0.653894,5,57.0713
0.543125,0.345937,0.447629,0.028476,22,-360.773
0.544375,0.345937,0.153639,-0.232957,25,280.966
0.545625,0.345937,0.387738,0.271769,25,131.182
0.546875,0.345937,0.328445,-0.117837,26,-38.5627
0.548125,0.345937,0.336577,0.386634,24,-108.639
0.549375,0.345937,0.384724,-0.387452,24,160.557
0.550625,0.345937,0.396286,0.343323,16,367.625
0.551875,0.345937,0.56047,0.231373,21,-417.809
0.553125,0.345937,0.483117,-0.0300972,20,-131.662
0.554375,0.345937,0.602412,0.0837824,14,-95.3914
0.555625,0.345937,0.631013,-0.132542,22,-104.12
0.556875,0.345937,0.393532,-0.0735735,30,104.501
0.558125,0.345937,0.466772,0.156633,15,74.2894
0.559375,0.345937,0.532299,-0.116118,18,-203.523
0.560625,0.345937,0.577517,-0.0846679,24,55.1705
0.561875,0.345937,0.76133,-0.190492,16,222.101
0.563125,0.345937,0.314064,-0.255783,17,-89.9834
0.564375,0.345937,0.427578,-0.0711238,24,371.702
0.565625,0.345937,0.503009,0.181627,19,215.611
0.566875,0.345937,0.539887,-0.122344,15,-152.953
0.568125,0.345937,0.658274,-0.297701,23,4.201
0.569375,0.345937,0.28779,0.0416834,19,34.8377
0.570625,0.345937,0.590812,0.108836,27,-82.7219
0.571875,0.345937,0.434675,-0.138372,26,-156.978
0.573125,0.345937,0.689814,-0.0806837,20,141.186
0.574375,0.345937,0.363631,0.0404135,21,194.792
0.575625,0.345937,0.329911,0.207806,13,0.371334
0.576875,0.345937,0.244434,-0.0976315,22,56.3013
0.578125,0.345937,0.418753,0.0399938,27,124.647
0.579375,0.345937,0.396236,-0.0954807,14,479.668
0.580625,0.345937,0.820507,-0.118112,17,-250.315
0.581875,0.345937,0.294147,0.0573827,20,-47.357
0.583125,0.345937,0.152349,-0.00856083,25,-507.026
0.584375,0.345937,0.449767,-0.417822,16,-99.0932
0.585625,0.345937,0.654201,-0.0947479,20,408.419
